,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,cantidad_sesiones,#act_ult30dias,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
15663,5729a413,0,9,69,3.0,1.0,3.0,2,6.0,69,12,9,0.0
15671,5735df27,0,46,23,36.0,5.0,22.0,3,46.0,23,13,46,0.0
15677,573e8506,0,310,80,139.0,30.0,87.0,17,38.0,80,10,310,0.0
15692,5768416f,0,12,7,3.0,1.0,2.0,1,12.0,7,7,12,1.0
15701,57709aeb,0,9,13,2.0,1.0,2.0,2,9.0,13,9,9,0.0
15719,5782a0d3,0,10,10,7.0,1.0,7.0,1,10.0,10,10,10,0.0
15721,57837972,0,4,0,1.0,1.0,1.0,1,4.0,0,0,4,0.0
15724,5783fe03,0,26,4,9.0,4.0,5.0,5,26.0,4,1,26,0.0
15731,578cefef,0,137,11,100.0,8.0,46.0,4,137.0,11,1,137,1.0
15733,57900186,0,4,2,1.0,1.0,1.0,1,4.0,2,2,4,0.0
15734,579126ec,0,33,12,23.0,7.0,14.0,3,33.0,12,12,33,0.0
15736,5792deb4,0,52,0,43.0,3.0,19.0,2,52.0,0,0,52,1.0
15746,579de34a,0,6,7,1.0,1.0,1.0,2,6.0,7,5,6,0.0
15754,57a26b97,3,45,22,40.0,3.0,17.0,8,298.0,0,0,298,0.0
15760,57aa856e,0,18,1,4.0,3.0,3.0,5,18.0,1,0,18,0.0
15764,57ae3cb3,0,40,104,13.0,7.0,11.0,8,19.0,104,0,40,0.0
15765,57aeefaa,0,44,17,21.0,3.0,14.0,4,44.0,17,3,44,0.0
15770,57b8587e,0,9,3,6.0,1.0,6.0,1,9.0,3,3,9,0.0
15782,57c78c8a,0,10,10,4.0,1.0,4.0,1,10.0,10,10,10,0.0
15803,57ea2b7a,0,34,9,13.0,1.0,6.0,4,34.0,9,0,34,0.0
15806,57ed2cc9,0,160,20,59.0,8.0,32.0,17,160.0,20,0,160,1.0
15819,58097ffa,0,31,15,13.0,3.0,9.0,1,31.0,15,15,31,0.0
15820,5809bdad,0,65,32,16.0,6.0,8.0,5,55.0,32,10,65,0.0
15823,580d91b9,0,95,10,82.0,3.0,37.0,2,95.0,10,10,95,1.0
15832,581518b6,0,8,10,3.0,3.0,3.0,1,8.0,10,10,8,1.0
15834,58181dde,0,12,9,7.0,5.0,7.0,1,12.0,9,9,12,0.0
15850,582ea59e,0,153,19,122.0,20.0,63.0,10,153.0,19,0,153,0.0
15853,583473ab,0,20,0,4.0,1.0,3.0,2,20.0,0,0,20,1.0
15860,58438002,0,8,3,2.0,2.0,2.0,2,8.0,3,1,8,0.0
15864,5847cac8,0,3,74,0.0,0.0,0.0,1,0.0,74,74,3,1.0
15878,585675a2,0,4,4,1.0,1.0,1.0,1,4.0,4,4,4,0.0
15879,5858a34e,0,133,16,95.0,13.0,42.0,8,133.0,16,8,133,0.0
15880,585bd758,0,22,19,8.0,4.0,5.0,3,22.0,19,2,22,0.0
15895,587ce7f9,1,61,3,6.0,3.0,6.0,18,109.0,2,0,109,1.0
15896,587f7f37,0,4,12,1.0,1.0,1.0,1,4.0,12,12,4,0.0
15907,58a05c95,0,69,64,20.0,4.0,10.0,10,8.0,64,0,69,0.0
15910,58a6953f,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
15925,58bc3f91,0,25,16,18.0,3.0,12.0,1,25.0,16,16,25,0.0
15930,58c1ae98,0,10,14,4.0,3.0,4.0,2,10.0,14,14,10,0.0
15933,58c76b78,0,8,8,1.0,1.0,1.0,1,8.0,8,8,8,0.0
15944,58cdcc02,0,23,19,9.0,2.0,5.0,3,23.0,19,16,23,0.0
15945,58d1197b,0,12,1,9.0,1.0,4.0,1,12.0,1,1,12,0.0
15948,58d49c99,0,11,12,5.0,1.0,3.0,2,11.0,12,4,11,0.0
15950,58dbe3cd,0,174,17,72.0,10.0,47.0,13,174.0,17,1,174,0.0
15955,58e26c5d,0,168,111,113.0,8.0,64.0,18,10.0,111,5,168,1.0
15973,58f21eaf,0,16,0,3.0,3.0,3.0,1,16.0,0,0,16,1.0
15995,590dd89d,0,13,6,3.0,2.0,2.0,2,13.0,6,6,13,0.0
15996,590e38f9,0,28,24,14.0,4.0,11.0,3,28.0,24,9,28,0.0
16018,59336817,0,14,8,7.0,2.0,5.0,1,14.0,8,8,14,0.0
16027,5944b03b,0,4,56,0.0,0.0,0.0,1,0.0,56,56,4,0.0
16028,59468876,0,43,38,28.0,4.0,18.0,3,37.0,38,16,43,0.0
16035,594a3ab8,0,14,39,9.0,1.0,6.0,1,0.0,39,39,14,0.0
16048,595b9b50,0,1179,27,1043.0,45.0,192.0,27,1179.0,27,2,1179,0.0
16051,59625646,0,38,22,11.0,7.0,10.0,5,38.0,22,12,38,0.0
16054,5964900a,0,50,22,18.0,3.0,6.0,10,50.0,22,0,50,0.0
16067,5988298f,0,28,45,9.0,4.0,6.0,5,6.0,45,5,28,1.0
16068,598b564e,0,19,11,6.0,1.0,2.0,2,19.0,11,11,19,0.0
16077,59917045,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
16084,599a1016,0,49,23,17.0,3.0,10.0,4,49.0,23,14,49,0.0
16088,599e60ec,0,3,9,0.0,0.0,0.0,1,3.0,9,9,3,1.0
16098,59ad9d6a,0,73,38,23.0,3.0,12.0,7,63.0,38,1,73,0.0
16102,59b180d0,0,4,17,0.0,0.0,0.0,1,4.0,17,17,4,0.0
16113,59c2bed3,1,69,86,47.0,11.0,35.0,4,69.0,0,0,86,1.0
16114,59c318bd,0,279,0,95.0,30.0,56.0,4,279.0,0,0,279,1.0
16120,59cba97c,0,89,101,44.0,4.0,23.0,14,43.0,101,1,89,0.0
16126,59cfa909,0,5,4,0.0,0.0,0.0,1,5.0,4,4,5,0.0
16156,59f8eca2,0,22,15,8.0,4.0,6.0,3,22.0,15,4,22,0.0
16180,5a1a9564,0,6,36,0.0,0.0,0.0,1,0.0,36,36,6,0.0
16199,5a46363a,0,43,92,14.0,7.0,8.0,6,15.0,92,9,43,0.0
16245,5a7820c9,0,182,2,142.0,29.0,68.0,7,182.0,2,0,182,0.0
16248,5a7fbf15,0,4,22,1.0,1.0,1.0,1,4.0,22,22,4,0.0
16260,5a91b14e,0,24,9,17.0,1.0,8.0,1,24.0,9,9,24,0.0
16266,5a97755f,0,15,13,8.0,2.0,7.0,1,15.0,13,13,15,0.0
16271,5aa9023e,0,9,0,4.0,2.0,3.0,1,9.0,0,0,9,0.0
16272,5aaa9bd1,0,9,14,5.0,1.0,2.0,1,9.0,14,14,9,0.0
16276,5ab2569f,0,9,5,3.0,1.0,1.0,1,9.0,5,5,9,0.0
16278,5ab88a3f,0,48,11,21.0,17.0,18.0,2,48.0,11,10,48,0.0
16279,5abbe77c,0,21,19,6.0,2.0,4.0,4,21.0,19,15,21,0.0
16282,5ac2776f,0,173,12,133.0,20.0,86.0,7,173.0,12,0,173,0.0
16306,5aeb98ec,0,8,11,2.0,1.0,1.0,2,8.0,11,10,8,0.0
16327,5b0f4b0a,0,20,49,12.0,3.0,11.0,2,3.0,49,6,20,1.0
16332,5b1739cc,0,28,113,14.0,3.0,5.0,4,0.0,113,83,28,1.0
16340,5b2229b2,0,19,11,9.0,1.0,4.0,2,19.0,11,11,19,0.0
16349,5b30e395,0,16,3,8.0,2.0,8.0,2,16.0,3,0,16,1.0
16355,5b3e3a1e,0,66,8,30.0,16.0,22.0,4,66.0,8,1,66,0.0
16358,5b42750e,0,74,15,64.0,6.0,34.0,1,74.0,15,15,74,0.0
16362,5b48b4ff,0,37,52,25.0,7.0,17.0,3,32.0,52,2,37,0.0
16363,5b499ec5,0,4,8,1.0,1.0,1.0,1,4.0,8,8,4,0.0
16368,5b4ef3df,0,5,0,1.0,1.0,1.0,1,5.0,0,0,5,0.0
16371,5b4fb161,0,9,9,3.0,1.0,2.0,1,9.0,9,9,9,0.0
16373,5b5012e6,0,17,7,8.0,4.0,4.0,1,17.0,7,7,17,0.0
16379,5b5f97b2,0,74,63,31.0,10.0,17.0,7,29.0,63,2,74,0.0
16380,5b6054e7,0,43,85,16.0,4.0,9.0,6,0.0,85,57,43,1.0
16384,5b63ca60,2,230,7,114.0,20.0,35.0,45,292.0,5,1,292,0.0
16389,5b67b2f6,0,428,88,330.0,9.0,109.0,39,184.0,88,0,428,0.0
16390,5b67c757,0,33,3,18.0,2.0,10.0,2,33.0,3,3,33,0.0
16393,5b719547,0,4,14,1.0,1.0,1.0,1,4.0,14,14,4,0.0
16398,5b7950ce,0,67,26,15.0,5.0,11.0,9,67.0,26,3,67,0.0
16412,5b8ca7fe,0,2,9,0.0,0.0,0.0,1,2.0,9,9,2,0.0
16420,5b978292,1,19,6,13.0,4.0,9.0,1,30.0,6,6,30,0.0
16441,5bb32980,1,120,142,11.0,5.0,7.0,44,0.0,133,101,205,0.0
16447,5bbd7db5,0,13,3,5.0,3.0,4.0,1,13.0,3,3,13,0.0
16449,5bc33923,0,6,9,4.0,1.0,4.0,1,6.0,9,9,6,0.0
16464,5be609d1,0,255,12,231.0,23.0,100.0,3,255.0,12,11,255,0.0
16467,5bee7a27,0,35,6,9.0,4.0,4.0,3,35.0,6,5,35,0.0
16468,5bf217ac,0,9,8,6.0,2.0,4.0,1,9.0,8,8,9,1.0
16498,5c214c05,0,10,15,4.0,1.0,2.0,2,10.0,15,13,10,0.0
16501,5c255b7f,0,27,1,10.0,3.0,6.0,1,27.0,1,1,27,0.0
16503,5c28cd8b,0,5,16,2.0,1.0,2.0,1,5.0,16,16,5,0.0
16506,5c2e66a4,0,16,15,4.0,1.0,3.0,1,16.0,15,15,16,1.0
16510,5c3040ff,1,1,29,0.0,0.0,0.0,4,44.0,0,0,44,0.0
16511,5c36b02c,0,2,6,0.0,0.0,0.0,1,2.0,6,6,2,0.0
16512,5c39c66d,0,55,7,16.0,7.0,9.0,6,55.0,7,3,55,0.0
16539,5c73fecd,0,4,13,1.0,1.0,1.0,1,4.0,13,13,4,0.0
16544,5c76e694,1,34,29,10.0,4.0,6.0,66,1609.0,0,0,1609,0.0
16550,5c862f3c,0,6,2,1.0,1.0,1.0,2,6.0,2,1,6,1.0
16555,5c8c68aa,0,4,3,1.0,1.0,1.0,1,4.0,3,3,4,0.0
16556,5c8decb7,0,48,16,24.0,4.0,17.0,1,48.0,16,16,48,0.0
16559,5c8f7e4d,0,8,10,4.0,1.0,3.0,1,8.0,10,10,8,0.0
16569,5c9b931d,0,9,16,2.0,1.0,2.0,1,9.0,16,16,9,0.0
16575,5ca1ea58,0,17,5,7.0,5.0,5.0,3,17.0,5,1,17,0.0
16579,5ca8a55f,0,18,13,10.0,2.0,7.0,1,18.0,13,13,18,0.0
16581,5cac713d,0,2,0,0.0,0.0,0.0,1,2.0,0,0,2,0.0
16584,5cb13e3d,0,8,3,0.0,0.0,0.0,1,8.0,3,3,8,0.0
16613,5cd2ebbc,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
16632,5cead1c4,0,13,8,5.0,1.0,1.0,4,13.0,8,7,13,0.0
16637,5cf0f335,0,275,16,79.0,6.0,45.0,24,275.0,16,0,275,0.0
16639,5cf2ca06,0,38,8,17.0,4.0,11.0,3,38.0,8,1,38,0.0
16642,5cf4bc62,0,62,9,24.0,11.0,18.0,4,62.0,9,6,62,0.0
16646,5d05781b,0,44,10,12.0,5.0,8.0,5,44.0,10,2,44,0.0
16653,5d0c3446,0,61,91,52.0,12.0,36.0,4,58.0,91,6,61,1.0
16670,5d29cb95,0,28,2,19.0,6.0,14.0,2,28.0,2,1,28,0.0
16676,5d2be13d,3,152,31,125.0,21.0,67.0,12,388.0,15,14,388,1.0
16679,5d34409d,0,464,17,176.0,22.0,59.0,26,464.0,17,13,464,0.0
16687,5d3db10a,0,17,6,11.0,1.0,3.0,1,17.0,6,6,17,0.0
16704,5d5b897e,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
16706,5d5c29eb,1,2,6,1.0,1.0,1.0,2,9.0,6,6,9,0.0
16710,5d5f08bf,0,3,21,1.0,1.0,1.0,1,3.0,21,21,3,0.0
16722,5d6eef92,0,23,19,10.0,3.0,5.0,1,23.0,19,19,23,0.0
16725,5d707640,0,2,45,0.0,0.0,0.0,1,0.0,45,45,2,0.0
16734,5d7c9686,0,19,0,7.0,3.0,5.0,2,19.0,0,0,19,0.0
16739,5d7e9fb9,1,8,15,1.0,1.0,1.0,1,16.0,15,15,16,0.0
16755,5d9f30d1,0,33,17,6.0,3.0,5.0,4,33.0,17,13,33,0.0
16774,5dc1ffeb,0,67,72,25.0,3.0,8.0,8,32.0,72,5,67,0.0
16779,5dc69608,0,27,16,15.0,2.0,10.0,2,27.0,16,16,27,0.0
16782,5dc9751d,0,42,10,16.0,6.0,13.0,2,42.0,10,9,42,0.0
16784,5dc9e87b,0,6,14,2.0,2.0,2.0,1,6.0,14,14,6,0.0
16795,5dd6ebcf,0,9,16,6.0,1.0,4.0,1,9.0,16,16,9,0.0
16817,5dff3add,0,16,14,13.0,2.0,9.0,1,16.0,14,13,16,0.0
16824,5e0f422d,1,6,13,2.0,2.0,2.0,2,19.0,8,8,19,0.0
16833,5e1b3f7c,1,47,94,31.0,4.0,16.0,8,159.0,16,8,166,0.0
16838,5e2550fa,1,23,40,5.0,4.0,4.0,10,24.0,31,0,68,0.0
16849,5e3d70b9,0,10,6,4.0,1.0,2.0,1,10.0,6,6,10,0.0
16853,5e407c73,0,9,16,3.0,1.0,1.0,2,9.0,16,16,9,0.0
16855,5e472db3,0,20,7,4.0,1.0,4.0,2,20.0,7,7,20,0.0
16861,5e519795,0,1,8,0.0,0.0,0.0,1,1.0,8,8,1,0.0
16862,5e52f27e,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
16863,5e55fb94,0,38,42,23.0,6.0,13.0,4,26.0,42,18,38,1.0
16875,5e6a7331,0,31,35,4.0,4.0,4.0,3,3.0,35,28,31,0.0
16880,5e704bc6,0,24,67,8.0,3.0,5.0,4,0.0,67,52,24,0.0
16882,5e7662c6,0,24,38,10.0,3.0,8.0,3,3.0,38,29,24,0.0
16889,5e866083,0,12,20,10.0,2.0,7.0,1,12.0,20,20,12,1.0
16891,5e89f20d,0,93,0,80.0,22.0,44.0,1,93.0,0,0,93,0.0
16897,5e92d4f3,0,22,0,10.0,5.0,7.0,1,22.0,0,0,22,0.0
16901,5e983789,0,17,5,7.0,1.0,3.0,1,17.0,5,5,17,0.0
16913,5ea90e9c,0,3,2,1.0,1.0,1.0,1,3.0,2,2,3,0.0
16923,5ec1eacb,0,89,1,74.0,6.0,35.0,2,89.0,1,1,89,0.0
16938,5ee1e73f,0,37,13,19.0,3.0,11.0,2,37.0,13,11,37,0.0
16940,5ee3c896,0,38,16,32.0,7.0,22.0,1,38.0,16,16,38,0.0
16942,5ee6ccb9,0,69,52,21.0,11.0,17.0,5,23.0,52,4,69,0.0
16961,5ef611ac,0,66,85,17.0,10.0,13.0,9,13.0,85,8,66,1.0
16962,5ef80e2a,0,257,15,238.0,4.0,48.0,3,257.0,15,14,257,0.0
16968,5eff0387,0,47,13,31.0,7.0,17.0,4,47.0,13,6,47,0.0
16977,5f096736,0,8,4,2.0,1.0,1.0,1,8.0,4,4,8,0.0
16979,5f0ac9a5,0,75,16,46.0,11.0,27.0,2,75.0,16,12,75,0.0
16980,5f0ede0a,0,34,9,12.0,3.0,6.0,6,34.0,9,6,34,0.0
16982,5f114d27,0,68,16,19.0,11.0,14.0,8,68.0,16,1,68,0.0
16985,5f1b69a1,0,8,8,4.0,1.0,3.0,1,8.0,8,8,8,0.0
17009,5f47fa94,0,10,6,8.0,2.0,7.0,1,10.0,6,6,10,0.0
17017,5f49dd01,2,38,15,16.0,6.0,15.0,8,84.0,14,14,84,0.0
17027,5f5c99c3,0,93,86,42.0,12.0,34.0,6,54.0,86,2,93,0.0
17033,5f63967f,0,35,45,14.0,11.0,12.0,5,26.0,45,17,35,1.0
17036,5f677ec2,0,336,90,84.0,29.0,53.0,70,101.0,90,1,336,0.0
17039,5f69f561,0,4,5,2.0,1.0,2.0,1,4.0,5,5,4,0.0
17040,5f6b3ed2,0,60,54,13.0,9.0,11.0,4,0.0,54,43,60,0.0
17053,5f7d336b,0,77,45,29.0,15.0,21.0,7,71.0,45,7,77,0.0
17065,5f802adb,0,71,13,22.0,4.0,13.0,5,71.0,13,1,71,1.0
17067,5f841429,0,40,1,22.0,6.0,13.0,1,40.0,1,1,40,0.0
17070,5f8a82b3,0,47,11,22.0,5.0,14.0,1,47.0,11,11,47,0.0
17082,5f9ccb0a,0,20,8,7.0,2.0,3.0,4,20.0,8,1,20,0.0
17098,5fbac050,0,4,9,1.0,1.0,1.0,1,4.0,9,9,4,0.0
17101,5fc6f016,0,76,2,37.0,6.0,22.0,4,76.0,2,0,76,1.0
17106,5fcdd746,0,1,10,0.0,0.0,0.0,1,1.0,10,10,1,0.0
17108,5fcef52e,0,41,6,18.0,9.0,12.0,2,41.0,6,5,41,0.0
17114,5fdd6e7f,0,12,12,4.0,2.0,2.0,3,12.0,12,2,12,0.0
17120,5feb077c,0,13,14,4.0,2.0,3.0,1,14.0,14,14,14,0.0
17128,5feee65c,0,41,146,10.0,5.0,7.0,10,22.0,146,5,41,0.0
17130,5ff52520,0,17,4,9.0,1.0,6.0,1,17.0,4,4,17,0.0
17131,5ff5698d,0,20,11,6.0,1.0,3.0,1,20.0,11,11,20,0.0
17136,5ffaf0d0,1,25,45,16.0,2.0,8.0,4,118.0,1,1,123,1.0
17139,6005d5c8,0,15,9,4.0,3.0,4.0,1,15.0,9,9,15,0.0
17159,6029d3c7,1,46,10,20.0,2.0,8.0,6,73.0,9,2,73,0.0
17165,6038fe13,0,77,0,54.0,16.0,38.0,1,77.0,0,0,77,0.0
17168,603a9022,2,57,36,11.0,2.0,8.0,32,193.0,16,8,209,0.0
17177,604d4766,0,12,2,2.0,1.0,1.0,1,12.0,2,2,12,0.0
17183,60559704,0,11,24,2.0,2.0,2.0,1,11.0,24,24,11,0.0
17184,60563459,0,3,6,0.0,0.0,0.0,1,3.0,6,6,3,0.0
17191,605ebdf0,0,9,9,2.0,1.0,2.0,1,9.0,9,9,9,0.0
17218,60860e8e,2,15,9,3.0,2.0,2.0,18,224.0,0,0,224,0.0
17228,60983419,0,304,52,221.0,15.0,88.0,29,122.0,52,0,304,0.0
17239,60aa3fcf,0,254,13,102.0,11.0,44.0,20,254.0,13,0,254,0.0
17245,60b9e6e0,0,21,14,7.0,3.0,5.0,3,21.0,14,14,21,0.0
17249,60c03322,0,50,48,10.0,7.0,8.0,8,27.0,48,1,50,0.0
17250,60c09b7b,0,18,2,4.0,2.0,2.0,1,18.0,2,2,18,0.0
17256,60d21481,1,14,22,9.0,4.0,8.0,6,169.0,16,3,169,0.0
17268,60e18ff0,0,6,2,2.0,1.0,1.0,1,6.0,2,2,6,0.0
17273,60e8c3ec,0,52,12,41.0,10.0,27.0,1,52.0,12,12,52,0.0
17277,60edce96,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
17280,60f1c52b,0,205,104,139.0,52.0,106.0,15,74.0,104,0,205,0.0
17287,61055fb0,0,3,10,0.0,0.0,0.0,1,3.0,10,10,3,0.0
17290,610707cc,0,62,7,54.0,13.0,33.0,1,62.0,7,7,62,0.0
17291,61092467,0,28,7,14.0,10.0,11.0,3,28.0,7,3,28,0.0
17301,6110b9de,1,90,145,29.0,10.0,22.0,12,16.0,145,15,107,0.0
17316,61352965,0,2,16,0.0,0.0,0.0,1,2.0,16,16,2,0.0
17317,6136a732,0,3,7,0.0,0.0,0.0,1,3.0,7,7,3,0.0
17321,613c96a0,0,12,11,5.0,1.0,3.0,1,12.0,11,11,12,0.0
17330,61464e90,0,5,21,1.0,1.0,1.0,2,5.0,21,16,5,0.0
17332,614a8c99,0,12,14,3.0,2.0,3.0,3,12.0,14,11,12,0.0
17355,616f4f67,0,7,3,3.0,2.0,3.0,1,7.0,3,3,7,0.0
17377,6192ea5a,0,29,134,16.0,7.0,13.0,3,21.0,134,1,29,1.0
17384,6199f21a,0,20,9,15.0,1.0,12.0,1,20.0,9,9,20,0.0
17395,61a3c3a1,0,6,9,2.0,1.0,1.0,1,6.0,9,9,6,0.0
17403,61b0b9bd,0,6,2,1.0,1.0,1.0,1,6.0,2,2,6,0.0
17407,61ba4145,0,47,1,13.0,5.0,11.0,2,47.0,1,0,47,0.0
17412,61c7d4fb,0,39,27,19.0,8.0,14.0,5,39.0,27,3,39,0.0
17419,61d6172d,0,4,31,0.0,0.0,0.0,1,4.0,31,31,4,0.0
17424,61dcbb71,0,314,35,225.0,37.0,114.0,20,304.0,35,9,314,0.0
17427,61e1b1c3,0,123,73,42.0,8.0,24.0,17,33.0,73,9,123,1.0
17434,61f192d9,0,29,15,11.0,2.0,7.0,3,29.0,15,14,29,0.0
17450,6207b570,0,16,124,5.0,3.0,5.0,4,6.0,124,3,16,0.0
17452,6207e4a9,0,8,5,2.0,1.0,2.0,1,8.0,5,5,8,0.0
17467,6221266e,1,8,63,2.0,1.0,2.0,25,199.0,0,0,226,0.0
17470,622a51aa,0,41,133,14.0,4.0,6.0,9,20.0,133,0,41,0.0
17483,6233ffaf,0,340,14,165.0,42.0,72.0,20,340.0,14,0,340,0.0
17491,62444968,0,16,8,6.0,2.0,2.0,2,16.0,8,0,16,0.0
17496,6248e8ff,0,3,1,0.0,0.0,0.0,1,3.0,1,1,3,0.0
17501,62514e38,0,15,8,8.0,1.0,5.0,1,15.0,8,8,15,0.0
17502,625267e1,0,10,104,2.0,2.0,2.0,1,0.0,104,104,10,1.0
17506,62579ccc,0,152,34,139.0,12.0,72.0,5,131.0,34,2,152,0.0
17514,626d4d91,0,30,25,7.0,1.0,3.0,5,30.0,25,12,30,0.0
17523,6278634e,1,36,28,22.0,19.0,19.0,5,90.0,24,23,90,1.0
17528,62804169,0,15,13,7.0,2.0,4.0,4,15.0,13,5,15,0.0
17534,628b08cb,1,11,38,2.0,1.0,2.0,6,57.0,7,1,59,0.0
17537,628f02fc,0,34,90,15.0,4.0,12.0,6,15.0,90,12,34,0.0
17539,628fdc82,0,22,58,13.0,3.0,5.0,2,10.0,58,16,22,0.0
17550,629a8825,0,2,4,0.0,0.0,0.0,1,2.0,4,4,2,0.0
17552,629e1a6e,0,115,22,57.0,13.0,34.0,7,115.0,22,0,115,1.0
17557,62a51bc7,0,12,4,3.0,2.0,2.0,1,12.0,4,4,12,0.0
17572,62bae83f,0,10,0,6.0,2.0,4.0,1,10.0,0,0,10,0.0
17574,62c15a36,0,14,1,6.0,1.0,3.0,1,14.0,1,1,14,0.0
17578,62c440c2,0,16,31,5.0,1.0,3.0,2,16.0,31,12,16,0.0
17585,62c67b96,0,6,15,3.0,1.0,3.0,1,6.0,15,15,6,0.0
17587,62c6e8dd,0,50,13,25.0,5.0,20.0,7,50.0,13,6,50,0.0
17588,62c7dc92,0,36,2,23.0,3.0,12.0,1,36.0,2,2,36,0.0
17611,62f352b5,0,17,7,12.0,5.0,9.0,1,17.0,7,7,17,0.0
17614,62fa69b0,0,33,26,20.0,4.0,17.0,3,33.0,26,12,33,1.0
17632,6309f8fe,0,3,52,0.0,0.0,0.0,1,0.0,52,52,3,1.0
17643,631bde14,0,3,120,0.0,0.0,0.0,1,0.0,120,120,3,1.0
17652,6320ec96,0,4,9,1.0,1.0,1.0,1,4.0,9,9,4,0.0
17653,63214950,0,15,2,5.0,2.0,4.0,4,15.0,2,0,15,0.0
17655,6322f9fd,0,21,29,8.0,5.0,5.0,3,21.0,29,6,21,0.0
17656,632357f2,0,16,67,10.0,3.0,8.0,1,0.0,67,67,16,1.0
17660,6327e537,0,4,16,1.0,1.0,1.0,1,4.0,16,16,4,0.0
17663,632e9b7b,0,6,79,3.0,1.0,1.0,2,0.0,79,77,6,1.0
17672,633c6bd7,0,7,0,3.0,1.0,2.0,1,7.0,0,0,7,0.0
17685,634c1087,0,334,28,171.0,37.0,83.0,16,334.0,28,1,334,0.0
17702,63620460,0,15,8,8.0,1.0,3.0,1,15.0,8,8,15,0.0
17703,63633ab6,0,6,2,2.0,1.0,1.0,1,6.0,2,2,6,0.0
17705,6366c39a,0,18,29,8.0,6.0,7.0,3,18.0,29,22,18,0.0
17708,636bcdaf,0,51,47,13.0,4.0,6.0,2,47.0,47,10,51,1.0
17709,636ce43d,0,81,52,58.0,21.0,37.0,10,39.0,52,5,81,0.0
17728,638a06fe,0,97,3,37.0,9.0,23.0,4,97.0,3,2,97,0.0
17729,638ac29a,0,64,52,29.0,12.0,22.0,8,57.0,52,0,64,0.0
17730,638b46be,0,10,16,4.0,1.0,3.0,1,10.0,16,16,10,0.0
17731,638b8d8e,0,17,3,10.0,1.0,5.0,3,17.0,3,0,17,0.0
17732,638bebf1,0,68,8,23.0,10.0,20.0,8,68.0,8,2,68,0.0
17737,63902eb9,0,71,31,56.0,8.0,38.0,6,71.0,31,14,71,0.0
17738,6390eb7f,0,43,16,33.0,5.0,15.0,2,43.0,16,12,43,0.0
17748,63a5e612,0,19,0,13.0,5.0,9.0,1,19.0,0,0,19,0.0
17757,63b3e570,0,295,21,252.0,13.0,111.0,12,295.0,21,0,295,0.0
17768,63c1820b,0,108,20,54.0,7.0,19.0,10,108.0,20,1,108,0.0
17773,63cb2fc8,0,9,43,3.0,3.0,3.0,2,5.0,43,13,9,0.0
17780,63d81979,0,111,29,61.0,18.0,43.0,16,111.0,29,3,111,0.0
17804,6400cb51,0,30,1,11.0,2.0,3.0,2,30.0,1,1,30,0.0
17809,640bf5a3,0,106,1,99.0,23.0,60.0,4,106.0,1,0,106,0.0
17811,640c9f0b,0,18,6,13.0,1.0,9.0,1,18.0,6,6,18,0.0
17813,6411fd14,1,15,21,7.0,1.0,6.0,11,251.0,13,0,251,0.0
17840,64346005,1,42,33,20.0,6.0,13.0,15,254.0,28,12,275,0.0
17843,643784b6,1,2,0,1.0,1.0,1.0,1,3.0,0,0,3,1.0
17864,6466a3b2,0,3,37,1.0,1.0,1.0,1,0.0,37,37,3,0.0
17873,646e5107,0,13,0,4.0,1.0,3.0,1,13.0,0,0,13,1.0
17874,646feb01,0,451,104,356.0,31.0,174.0,27,171.0,104,7,451,1.0
17885,647f38f8,0,55,19,18.0,6.0,11.0,8,55.0,19,2,55,0.0
17886,6483b010,0,9,0,4.0,1.0,3.0,1,9.0,0,0,9,0.0
17888,64876c1d,0,57,23,24.0,3.0,13.0,3,57.0,23,14,57,0.0
17891,648c0f92,0,180,0,166.0,26.0,102.0,1,180.0,0,0,180,0.0
17898,6490af1a,2,251,90,168.0,31.0,108.0,45,62.0,72,10,461,1.0
17900,6492cc76,0,50,122,10.0,6.0,8.0,7,0.0,122,43,50,0.0
17903,6493542d,2,46,73,21.0,2.0,17.0,23,330.0,3,1,385,0.0
17916,64a3c2f6,0,40,64,13.0,6.0,9.0,7,19.0,64,0,40,1.0
17937,64c34a03,0,123,126,71.0,16.0,43.0,4,93.0,126,0,123,0.0
17941,64c7479a,0,6,69,2.0,1.0,1.0,1,0.0,69,69,6,0.0
17961,64e6ee82,0,4,2,1.0,1.0,1.0,1,4.0,2,2,4,0.0
17968,64f45e8d,0,47,14,32.0,4.0,19.0,3,47.0,14,13,47,0.0
17969,64f74f81,0,9,15,3.0,2.0,3.0,2,9.0,15,14,9,0.0
17984,650dccaa,0,6,2,1.0,1.0,1.0,1,6.0,2,2,6,0.0
17987,651020c8,0,12,7,8.0,2.0,5.0,1,12.0,7,7,12,0.0
17988,6511895e,0,39,11,25.0,5.0,12.0,1,39.0,11,11,39,0.0
17990,65153c42,0,32,16,10.0,7.0,10.0,2,32.0,16,14,32,0.0
