,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
34131,c0f66132,0,4,11,1.0,1.0,1.0,11,11,4,0.0
34158,c10f7d8c,0,47,40,19.0,5.0,11.0,40,4,47,0.0
34160,c1122b59,0,40,16,24.0,5.0,16.0,16,1,40,0.0
34165,c121723e,0,28,16,6.0,6.0,6.0,16,0,28,1.0
34197,c1494f44,0,80,29,46.0,7.0,28.0,29,0,80,1.0
34207,c1589c15,0,3,1,0.0,0.0,0.0,1,1,3,0.0
34208,c1598c99,0,12,14,4.0,1.0,1.0,14,14,12,0.0
34241,c197b684,0,138,31,86.0,8.0,39.0,31,9,138,1.0
34302,c1f1146c,0,15,43,8.0,1.0,6.0,43,43,15,1.0
34311,c1fc3f49,0,9,8,2.0,1.0,1.0,8,8,9,0.0
34327,c2181a11,1,8,3,0.0,0.0,0.0,3,1,42,0.0
34335,c22850b2,0,53,111,17.0,4.0,9.0,111,92,53,0.0
34336,c22a296a,0,19,14,14.0,1.0,7.0,14,14,19,1.0
34386,c27912c2,0,13,0,3.0,3.0,3.0,0,0,13,0.0
34388,c27c1ef6,0,28,31,10.0,6.0,6.0,31,3,28,1.0
34398,c28b49d1,0,223,9,162.0,18.0,88.0,9,0,223,1.0
34416,c2acc1c5,0,13,0,10.0,3.0,7.0,0,0,13,1.0
34449,c2e84c26,0,6,14,1.0,1.0,1.0,14,14,6,0.0
34452,c2ec3449,0,7,104,2.0,2.0,2.0,104,12,7,0.0
34484,c318dde3,0,12,107,2.0,1.0,1.0,107,9,12,0.0
34490,c31d0174,0,349,85,196.0,17.0,87.0,85,2,349,1.0
34503,c33186f3,0,13,10,4.0,3.0,4.0,10,10,13,0.0
34513,c33ea9dc,0,4,10,1.0,1.0,1.0,10,10,4,0.0
34517,c344751c,0,112,10,96.0,18.0,52.0,10,2,112,0.0
34521,c34db583,0,19,7,4.0,1.0,3.0,7,7,19,0.0
34552,c368e1a8,0,17,104,3.0,2.0,2.0,104,2,17,1.0
34572,c3770b88,0,5,33,2.0,1.0,2.0,33,33,5,0.0
34645,c3e0ca80,0,40,28,21.0,7.0,13.0,28,13,40,0.0
34658,c3fa3006,0,8,0,5.0,1.0,5.0,0,0,8,1.0
34669,c4074fc8,0,56,141,22.0,9.0,10.0,141,0,56,0.0
34682,c41c1838,0,45,0,31.0,5.0,19.0,0,0,45,0.0
34812,c4c60895,0,142,12,114.0,12.0,47.0,12,0,142,0.0
34814,c4c8cae4,0,10,98,6.0,4.0,5.0,98,98,10,1.0
34819,c4d5cb34,0,138,53,88.0,12.0,42.0,53,0,138,1.0
34820,c4d5fc28,0,12,15,2.0,1.0,1.0,15,15,12,0.0
34823,c4d74766,0,153,52,51.0,17.0,33.0,52,18,153,1.0
34845,c4f1e27d,1,305,81,48.0,16.0,38.0,72,4,358,1.0
34863,c51a9bd7,0,32,10,21.0,6.0,16.0,10,10,32,0.0
34873,c53889cc,0,293,122,251.0,12.0,59.0,122,120,293,1.0
34880,c541c863,1,256,54,146.0,27.0,83.0,54,0,276,1.0
34927,c5a249ff,0,63,16,53.0,6.0,28.0,16,16,63,0.0
34993,c625bb36,0,53,37,37.0,19.0,29.0,37,9,53,1.0
35009,c6439bde,0,30,11,17.0,5.0,14.0,11,7,30,0.0
35021,c662e3b3,0,108,47,32.0,6.0,19.0,47,1,108,0.0
35032,c67ac444,0,10,14,4.0,1.0,4.0,14,14,10,0.0
35055,c69f07e6,0,25,6,16.0,3.0,9.0,6,6,25,0.0
35062,c6a3eef4,0,33,6,11.0,5.0,6.0,6,6,34,0.0
35079,c6bdfde4,0,117,45,47.0,11.0,21.0,45,12,117,1.0
35090,c6d021dd,0,15,11,6.0,4.0,6.0,11,7,15,0.0
35101,c6eb5be5,0,237,16,67.0,8.0,36.0,16,13,237,0.0
35117,c6fa903b,0,7,10,3.0,3.0,3.0,10,10,7,0.0
35123,c705a120,0,29,28,13.0,4.0,10.0,28,28,29,0.0
35170,c746f37c,0,245,31,65.0,27.0,39.0,31,1,245,0.0
35184,c7641d93,1,0,134,0.0,0.0,0.0,133,133,26,1.0
35202,c7704fd4,0,45,63,27.0,7.0,16.0,63,10,45,0.0
35214,c779237f,2,208,129,130.0,13.0,51.0,76,5,661,1.0
35247,c792a751,0,56,55,30.0,3.0,17.0,55,10,56,1.0
35268,c7a44f62,7,45,17,14.0,4.0,8.0,14,1,310,0.0
35270,c7a69a40,0,66,27,28.0,8.0,18.0,27,0,66,0.0
35283,c7b90f94,0,45,3,30.0,5.0,22.0,3,0,45,1.0
35306,c7cc2c23,5,93,143,82.0,11.0,47.0,6,0,1561,1.0
35307,c7cdfce8,0,161,25,64.0,17.0,37.0,25,0,161,0.0
35333,c8017cd2,0,65,146,25.0,11.0,20.0,146,0,65,1.0
35355,c829ffd4,0,18,107,3.0,2.0,3.0,107,2,18,0.0
35359,c8302549,0,53,13,19.0,2.0,10.0,13,0,53,1.0
35437,c8a9c1c9,0,25,6,18.0,4.0,15.0,6,6,25,0.0
35466,c8e92f4e,0,33,9,20.0,5.0,11.0,9,9,33,0.0
35475,c8f61bf3,0,33,8,16.0,3.0,9.0,8,8,33,0.0
35521,c93789af,0,47,10,15.0,7.0,8.0,10,6,47,1.0
35535,c943c384,0,94,67,53.0,15.0,28.0,67,61,94,1.0
35594,c99acf3e,0,34,6,18.0,2.0,5.0,6,2,34,0.0
35603,c9a25be4,0,10,14,5.0,2.0,4.0,14,14,10,0.0
35608,c9a83ddf,0,106,9,65.0,3.0,16.0,9,0,106,1.0
35618,c9b8c0cf,0,15,3,7.0,4.0,5.0,3,3,15,0.0
35627,c9c59030,0,14,4,9.0,2.0,7.0,4,3,14,1.0
35628,c9c822d0,0,45,1,37.0,4.0,26.0,1,1,45,1.0
35635,c9c96c81,6,32,20,25.0,5.0,15.0,1,0,625,1.0
35675,c9ffb00a,2,6,13,1.0,1.0,1.0,0,0,84,0.0
35680,ca01d8c7,1,62,1,40.0,7.0,22.0,1,1,63,0.0
35697,ca13afc4,0,7,14,3.0,2.0,2.0,14,14,7,0.0
35706,ca24dc30,0,14,20,5.0,2.0,3.0,20,9,14,1.0
35742,ca6641dc,0,153,135,38.0,10.0,24.0,135,5,153,1.0
35775,caa2ec84,0,4,8,1.0,1.0,1.0,8,8,4,0.0
35776,caa2f2af,0,44,6,39.0,12.0,23.0,6,6,44,0.0
35793,cac0d316,0,116,12,67.0,18.0,45.0,12,0,116,0.0
35828,caf78a46,0,221,74,190.0,27.0,101.0,74,7,221,0.0
35845,cb0e1f46,0,147,42,54.0,14.0,34.0,42,2,147,1.0
35868,cb265e89,0,22,0,6.0,1.0,2.0,0,0,22,0.0
35885,cb373231,0,43,11,36.0,10.0,26.0,11,7,43,0.0
35899,cb549a59,0,12,2,3.0,1.0,1.0,2,2,12,1.0
35918,cb707309,0,99,110,68.0,10.0,34.0,110,0,99,1.0
35939,cb86514a,0,20,0,15.0,5.0,11.0,0,0,20,0.0
35963,cba8fb47,0,54,28,17.0,9.0,14.0,28,8,54,1.0
35964,cbadfe11,0,69,36,41.0,3.0,18.0,36,29,69,1.0
35978,cbcd5543,0,313,77,111.0,28.0,60.0,77,0,313,0.0
35984,cbd4f5fd,0,36,7,23.0,1.0,7.0,7,3,36,0.0
36015,cbf7f92f,0,55,65,28.0,9.0,18.0,65,2,55,0.0
36024,cc07e754,0,287,126,228.0,35.0,113.0,126,1,287,1.0
36028,cc10d938,0,52,55,19.0,12.0,18.0,55,23,52,1.0
36068,cc4ab933,0,21,4,4.0,2.0,3.0,4,3,21,0.0
36084,cc59ab30,2,202,52,39.0,19.0,29.0,42,12,358,1.0
36126,cca04441,0,42,1,10.0,5.0,7.0,1,1,42,1.0
36130,cca7889e,0,22,15,8.0,4.0,7.0,15,15,23,0.0
36131,cca96282,0,81,96,22.0,6.0,10.0,96,14,81,1.0
36167,ccd9c9e6,0,11,9,7.0,2.0,6.0,9,5,11,0.0
36181,cce98455,0,5,9,1.0,1.0,1.0,9,9,5,0.0
36196,cd0873bd,0,139,62,84.0,12.0,37.0,62,2,139,0.0
36199,cd0b2ac4,0,6,14,2.0,1.0,2.0,14,14,6,0.0
36203,cd0d786b,0,4,6,1.0,1.0,1.0,6,6,4,0.0
36213,cd1fc04e,0,14,5,8.0,1.0,7.0,5,5,14,0.0
36214,cd1fe208,0,28,12,22.0,3.0,6.0,12,0,28,1.0
36217,cd241e93,0,11,12,1.0,1.0,1.0,12,12,11,0.0
36230,cd393c0c,0,19,116,4.0,1.0,4.0,116,103,19,1.0
36243,cd4aae14,3,1,14,0.0,0.0,0.0,1,1,211,1.0
36251,cd5adb3f,0,22,2,17.0,1.0,11.0,2,2,22,0.0
36269,cd77d56f,0,190,14,30.0,11.0,20.0,14,1,190,1.0
36273,cd7c8073,0,9,37,5.0,1.0,4.0,37,37,9,1.0
36292,cd91b8db,0,31,104,6.0,4.0,4.0,104,88,31,1.0
36321,cdbd7c3f,0,4,79,0.0,0.0,0.0,79,79,4,1.0
36331,cdd0e9b9,0,6,1,2.0,1.0,1.0,1,1,6,0.0
36360,cdfe9db1,0,14,0,8.0,2.0,4.0,0,0,14,1.0
36363,ce04df02,0,47,7,26.0,3.0,12.0,7,1,47,0.0
36369,ce063834,0,10,27,5.0,1.0,4.0,27,27,10,1.0
36383,ce161603,0,22,5,6.0,5.0,5.0,5,5,22,0.0
36389,ce1e7a08,0,412,41,381.0,41.0,213.0,41,24,412,1.0
36403,ce30b977,0,362,66,267.0,52.0,155.0,66,4,362,1.0
36408,ce386a8b,0,10,3,5.0,3.0,4.0,3,3,10,1.0
36429,ce5aa06d,0,135,9,108.0,12.0,58.0,9,1,135,1.0
36433,ce611ccf,0,39,7,32.0,3.0,18.0,7,7,39,0.0
36474,cea534f2,1,3,29,0.0,0.0,0.0,1,1,103,0.0
36518,cf0231f4,0,65,9,52.0,19.0,39.0,9,9,65,1.0
36519,cf02a3cd,0,4,7,1.0,1.0,1.0,7,7,4,0.0
36586,cf541be7,0,10,4,3.0,3.0,3.0,4,3,10,0.0
36608,cf6fa3f9,0,30,12,11.0,1.0,3.0,12,0,30,0.0
36644,cf9af632,0,20,0,6.0,2.0,6.0,0,0,20,0.0
36685,cfcccc8e,0,27,28,11.0,3.0,5.0,28,18,27,1.0
36694,cfd29302,0,4,2,1.0,1.0,1.0,2,2,4,0.0
36733,d000a488,0,10,9,3.0,1.0,1.0,9,9,10,0.0
36741,d0147abd,0,2,12,0.0,0.0,0.0,12,12,2,0.0
36754,d02535be,0,86,6,37.0,5.0,16.0,6,1,86,1.0
36825,d08d505e,0,432,27,308.0,37.0,131.0,27,0,432,1.0
36853,d0b81a97,0,34,16,16.0,4.0,11.0,16,11,34,0.0
36871,d0cd8caf,0,88,6,65.0,8.0,29.0,6,3,88,0.0
36876,d0d3af1e,0,7,0,2.0,2.0,2.0,0,0,7,1.0
36888,d0de72cc,0,112,23,49.0,15.0,34.0,23,8,112,0.0
36911,d10826a4,3,4,58,1.0,1.0,1.0,2,2,356,1.0
36954,d1320839,0,71,61,26.0,8.0,15.0,61,19,71,1.0
36975,d14b97f6,1,18,29,1.0,1.0,1.0,29,21,61,1.0
36987,d15bd363,0,130,52,61.0,11.0,30.0,52,14,130,0.0
37021,d174d63f,0,36,15,12.0,4.0,4.0,15,14,36,0.0
37028,d17af242,0,4,5,1.0,1.0,1.0,5,5,4,0.0
37036,d180a63f,0,7,2,2.0,1.0,1.0,2,2,7,0.0
37041,d1883adc,0,49,68,24.0,2.0,12.0,68,2,49,1.0
37059,d19f03b8,0,32,69,6.0,3.0,4.0,69,66,32,1.0
37062,d1a1a0a4,0,19,30,7.0,5.0,7.0,30,14,19,0.0
37113,d1d7da35,19,8,20,3.0,1.0,2.0,16,16,55,0.0
37172,d2329ee6,0,14,14,6.0,1.0,4.0,14,11,14,0.0
37188,d2465804,0,124,20,65.0,7.0,19.0,20,0,124,1.0
37214,d261e546,0,15,8,4.0,3.0,3.0,8,8,15,0.0
37216,d2646614,0,202,65,72.0,12.0,44.0,65,7,202,1.0
37220,d26a2f9b,0,131,71,98.0,14.0,61.0,71,13,131,0.0
37285,d2d69f0a,0,19,5,3.0,1.0,2.0,5,5,19,0.0
37291,d2dbe0a4,0,36,9,22.0,6.0,13.0,9,0,36,1.0
37301,d2e7b5fc,0,22,44,10.0,2.0,8.0,44,1,22,0.0
37364,d34e4f51,0,416,57,280.0,17.0,128.0,57,0,416,1.0
37420,d39b1961,0,14,12,6.0,3.0,3.0,12,10,14,1.0
37429,d3a7eaaf,0,3,1,1.0,1.0,1.0,1,1,3,1.0
37437,d3b3d593,0,28,10,14.0,1.0,7.0,10,7,28,0.0
37456,d3c44902,0,4,6,1.0,1.0,1.0,6,6,4,0.0
37470,d3db9a49,0,49,120,43.0,7.0,25.0,120,10,49,1.0
37483,d3eb95ae,0,69,112,12.0,8.0,9.0,112,51,69,1.0
37512,d41bdb1a,2,4,149,1.0,1.0,1.0,9,9,221,0.0
37530,d4335b98,0,11,1,0.0,0.0,0.0,1,1,11,1.0
37534,d4370ca7,1,20,22,17.0,2.0,10.0,1,0,46,1.0
37539,d43d134e,0,10,11,4.0,1.0,2.0,11,10,10,0.0
37550,d44923a0,0,10,19,4.0,1.0,4.0,19,19,10,1.0
37561,d453a08b,0,91,7,62.0,21.0,37.0,7,3,91,1.0
37604,d49c6b2a,0,8,0,1.0,1.0,1.0,0,0,8,0.0
37625,d4c494ca,0,8,0,3.0,1.0,2.0,0,0,8,0.0
37641,d4d67ab8,0,212,30,103.0,7.0,45.0,30,4,212,0.0
37658,d4f0dd78,0,5,9,1.0,1.0,1.0,9,9,5,1.0
37681,d51220a3,0,17,79,6.0,4.0,6.0,79,66,17,1.0
37685,d52012d4,0,14,13,5.0,2.0,2.0,13,7,14,0.0
37699,d531ad47,0,168,97,83.0,24.0,51.0,97,51,168,0.0
37733,d5607b36,0,4,58,0.0,0.0,0.0,58,58,4,1.0
37737,d562b322,0,29,1,7.0,5.0,5.0,1,0,29,1.0
37746,d56c55c5,1,82,76,42.0,4.0,22.0,12,4,282,0.0
37784,d5c00d41,0,11,4,3.0,2.0,2.0,4,4,11,0.0
37852,d6278380,0,48,88,17.0,4.0,14.0,88,56,48,1.0
37856,d62a8f55,0,15,120,7.0,2.0,5.0,120,58,15,1.0
37888,d6522a82,0,168,26,128.0,23.0,76.0,26,0,168,0.0
37899,d662c05d,0,13,5,8.0,4.0,7.0,5,5,13,1.0
37901,d66589c3,0,710,142,536.0,9.0,126.0,142,2,710,0.0
37976,d6ccfb78,0,28,0,18.0,2.0,7.0,0,0,28,1.0
37988,d6da4843,0,4,8,1.0,1.0,1.0,8,8,4,1.0
37990,d6db0770,1,451,104,318.0,30.0,135.0,72,3,859,1.0
37991,d6dcbc74,0,11,15,2.0,1.0,1.0,15,15,11,0.0
38007,d6f89585,1,1,77,0.0,0.0,0.0,77,77,17,1.0
38018,d70bb243,0,22,25,8.0,4.0,5.0,25,14,22,0.0
38025,d7114e56,2,123,98,1.0,1.0,1.0,88,4,271,0.0
38050,d73030a1,0,74,12,15.0,8.0,12.0,12,11,74,1.0
38060,d73bb155,0,4,9,1.0,1.0,1.0,9,9,4,0.0
38067,d74d7530,0,8,9,2.0,1.0,2.0,9,9,8,0.0
38116,d78a5b57,2,18,12,4.0,1.0,2.0,0,0,48,1.0
38132,d7aca688,0,24,18,11.0,3.0,7.0,18,8,24,0.0
38135,d7b35d7c,0,24,10,5.0,3.0,4.0,10,3,24,0.0
38153,d7c3a489,0,122,16,88.0,39.0,44.0,16,15,122,1.0
38181,d7f4b3e8,0,2,15,0.0,0.0,0.0,15,15,2,0.0
38188,d8001b23,0,178,149,84.0,9.0,49.0,149,6,178,1.0
38202,d811b534,1,228,117,52.0,7.0,21.0,71,4,388,1.0
38204,d81248f4,0,11,12,7.0,1.0,4.0,12,2,11,1.0
38289,d8a5b0f3,0,20,3,8.0,2.0,6.0,3,3,20,0.0
38295,d8ab4640,0,19,13,5.0,2.0,3.0,13,13,19,0.0
38296,d8ad6514,0,38,26,10.0,4.0,6.0,26,13,38,0.0
38327,d8ceaf09,0,22,22,5.0,1.0,2.0,22,3,22,1.0
38358,d8fa7106,0,66,3,44.0,5.0,21.0,3,1,66,1.0
38382,d9163ac2,4,149,58,50.0,17.0,29.0,49,1,604,0.0
38395,d9271d7c,3,6,8,0.0,0.0,0.0,7,4,241,0.0
38458,d9703987,0,14,111,5.0,4.0,4.0,111,4,14,0.0
38461,d9735faf,0,19,39,5.0,2.0,4.0,39,39,19,0.0
38474,d97f1175,0,24,18,16.0,4.0,11.0,18,14,24,0.0
38478,d9834290,0,22,115,6.0,4.0,4.0,115,59,22,1.0
38502,d9b01ddb,0,67,54,31.0,6.0,16.0,54,24,67,0.0
38511,d9c78c17,0,62,7,30.0,14.0,17.0,7,3,62,0.0
38524,d9e0f22a,0,313,24,282.0,29.0,99.0,24,5,313,0.0
38568,da21172c,2,17,80,5.0,4.0,4.0,3,0,169,1.0
38583,da3a5e2d,0,122,30,35.0,23.0,32.0,30,7,122,0.0
38614,da7b0b37,0,26,6,18.0,3.0,6.0,6,3,26,0.0
38646,daa04243,0,32,30,7.0,3.0,6.0,30,3,32,1.0
38650,daa6988c,0,66,23,21.0,8.0,16.0,23,1,66,0.0
38654,daac08c2,0,152,146,87.0,14.0,38.0,146,2,152,1.0
38668,dabb33f3,0,6,2,1.0,1.0,1.0,2,2,6,0.0
38671,dabfb963,0,20,2,16.0,3.0,8.0,2,1,20,0.0
38676,dac35aea,0,4,3,1.0,1.0,1.0,3,3,4,0.0
38680,dac74d52,0,10,30,7.0,2.0,6.0,30,30,10,1.0
38684,dace9bc7,0,54,4,33.0,2.0,13.0,4,2,54,0.0
38695,dad63e0b,0,4,13,1.0,1.0,1.0,13,13,4,0.0
38712,daf8a9ce,0,14,11,10.0,6.0,8.0,11,11,14,0.0
38730,db127b75,0,168,133,100.0,14.0,46.0,133,73,168,1.0
38739,db2a631d,0,16,9,8.0,3.0,7.0,9,1,16,1.0
38743,db2c4d27,1,450,111,81.0,7.0,28.0,70,29,564,1.0
38769,db604837,0,16,16,6.0,1.0,2.0,16,15,16,0.0
38791,db89c393,0,68,7,41.0,22.0,34.0,7,1,68,0.0
38806,db9cbf56,0,64,9,43.0,10.0,27.0,9,5,64,1.0
38843,dbdc4eb8,0,91,42,61.0,8.0,32.0,42,14,91,0.0
38847,dbe21a99,0,99,4,78.0,11.0,44.0,4,0,99,0.0
38886,dc1aecbf,0,12,7,4.0,3.0,3.0,7,0,12,1.0
38889,dc23f69b,0,66,20,38.0,5.0,23.0,20,14,66,1.0
38899,dc290e85,0,43,87,25.0,11.0,19.0,87,6,43,0.0
38935,dc5ebb9d,1,46,39,28.0,9.0,19.0,7,5,91,1.0
38943,dc6cbbd3,0,3,55,1.0,1.0,1.0,55,55,3,0.0
38961,dc90d765,0,67,3,58.0,10.0,37.0,3,0,67,1.0
38964,dc9a4a21,0,3,2,1.0,1.0,1.0,2,2,3,1.0
38970,dca5fa93,0,16,26,2.0,1.0,1.0,26,16,16,0.0
39002,dcdad2cf,0,176,7,106.0,17.0,41.0,7,1,176,1.0
39023,dd00d524,0,26,0,22.0,3.0,15.0,0,0,26,0.0
39066,dd38a201,0,191,15,86.0,28.0,65.0,15,0,191,0.0
39087,dd561eb9,0,420,7,267.0,46.0,133.0,7,0,420,1.0
39097,dd67b958,0,15,12,6.0,2.0,5.0,12,12,15,0.0
39127,dd8e0e28,0,10,10,4.0,2.0,3.0,10,8,10,0.0
39128,dd8e0ec4,0,98,58,29.0,7.0,14.0,58,4,98,1.0
39130,dd8f26f3,0,170,89,107.0,17.0,57.0,89,1,170,0.0
39142,dd9e5bce,0,180,96,47.0,17.0,26.0,96,16,180,1.0
39156,ddb52682,0,23,50,6.0,2.0,4.0,50,15,23,1.0
39171,ddc538e7,0,51,110,11.0,8.0,11.0,110,3,51,1.0
39177,ddc7b771,0,80,24,33.0,2.0,18.0,24,0,80,0.0
39214,ddf26b44,1,4,12,0.0,0.0,0.0,8,3,26,0.0
39221,de03bef1,0,15,8,3.0,1.0,3.0,8,0,15,0.0
39238,de1da9e0,0,12,2,6.0,1.0,4.0,2,2,12,0.0
39244,de2a1bcb,0,10,2,3.0,1.0,2.0,2,2,10,0.0
39255,de3bb208,0,163,44,61.0,14.0,31.0,44,9,163,1.0
39257,de41fa13,1,5,5,1.0,1.0,1.0,5,2,14,1.0
39272,de5439e4,1,199,36,87.0,22.0,40.0,36,1,207,1.0
39277,de591eb9,0,31,10,7.0,3.0,6.0,10,5,31,0.0
39280,de5d7884,0,14,14,8.0,1.0,6.0,14,14,14,0.0
39303,de740e78,0,9,3,6.0,2.0,3.0,3,3,9,0.0
39326,de97cf2a,1,42,16,5.0,4.0,5.0,12,5,92,0.0
39335,dea4d40c,0,12,4,4.0,2.0,2.0,4,1,12,0.0
39341,deaafef0,0,72,30,49.0,14.0,41.0,30,16,72,1.0
39378,dec8c57f,0,712,68,609.0,20.0,151.0,68,8,712,1.0
39409,def7c267,0,4,8,2.0,1.0,1.0,8,8,4,0.0
39435,df151fff,0,11,2,8.0,1.0,5.0,2,2,11,1.0
39443,df17c8fc,1,0,43,0.0,0.0,0.0,0,0,165,1.0
39445,df1a14fc,0,21,0,12.0,4.0,4.0,0,0,21,0.0
39468,df2ed884,0,36,18,25.0,4.0,12.0,18,18,36,1.0
39485,df50e2dd,0,62,84,29.0,11.0,20.0,84,6,62,0.0
39492,df6563ba,0,15,40,1.0,1.0,1.0,40,9,15,1.0
39506,df7a5dc7,0,10,16,2.0,1.0,1.0,16,16,10,0.0
39516,df887fd8,0,9,2,3.0,1.0,2.0,2,1,9,0.0
39520,df8d66b8,0,25,3,20.0,2.0,10.0,3,3,25,0.0
39558,dfc781a3,0,33,14,2.0,2.0,2.0,14,7,33,1.0
39565,dfd4cbc0,0,60,3,24.0,8.0,17.0,3,3,60,1.0
39574,dfe7c58a,0,153,5,127.0,3.0,21.0,5,0,153,1.0
39575,dfe7d789,0,7,1,2.0,2.0,2.0,1,1,7,0.0
39578,dfee630e,0,28,62,4.0,2.0,3.0,62,1,28,1.0
39585,e007dce8,0,30,7,12.0,2.0,10.0,7,7,30,0.0
39594,e00ec6d2,0,47,7,12.0,5.0,8.0,7,7,47,0.0
39609,e0286ac3,0,62,24,48.0,7.0,32.0,24,2,62,0.0
39634,e059093d,0,4,0,1.0,1.0,1.0,0,0,4,0.0
39663,e0868ccc,0,9,0,2.0,1.0,2.0,0,0,9,0.0
39688,e0a0c323,0,606,146,448.0,31.0,120.0,146,0,606,0.0
39733,e0df2e92,0,5,37,1.0,1.0,1.0,37,37,5,0.0
39754,e0fba772,4,123,20,100.0,21.0,55.0,12,0,372,0.0
39765,e109f0a4,0,117,41,47.0,26.0,34.0,41,0,117,1.0
39843,e165a982,0,7,86,1.0,1.0,1.0,86,86,7,1.0
39847,e1693b06,0,6,10,1.0,1.0,1.0,10,10,6,0.0
39853,e174a3c8,1,5,138,0.0,0.0,0.0,10,10,32,0.0
39876,e17f53c3,0,4,8,1.0,1.0,1.0,8,8,4,0.0
39877,e1823a92,0,31,14,19.0,4.0,13.0,14,6,31,0.0
39936,e1d9510e,0,15,15,6.0,3.0,5.0,15,15,15,0.0
39988,e21db41e,1,4,16,0.0,0.0,0.0,14,14,9,0.0
39990,e21efac9,0,16,14,3.0,2.0,2.0,14,14,16,1.0
39992,e21ffab2,0,4,2,1.0,1.0,1.0,2,2,4,0.0
40005,e226e4ca,8,20,30,8.0,1.0,6.0,6,1,342,0.0
40018,e238932e,2,65,138,52.0,11.0,28.0,10,7,165,1.0
40026,e2479c66,0,10,6,6.0,2.0,4.0,6,6,10,0.0
40057,e261a72d,0,6,13,4.0,1.0,2.0,13,13,6,1.0
40064,e277830f,0,35,13,15.0,1.0,11.0,13,7,35,0.0
40070,e27ecb1f,0,20,6,14.0,1.0,3.0,6,6,21,0.0
40121,e2b4a40e,0,80,97,41.0,5.0,24.0,97,3,80,0.0
40132,e2c8e1c1,0,19,1,8.0,2.0,8.0,1,1,19,1.0
40133,e2c9facd,0,54,8,29.0,2.0,13.0,8,3,54,0.0
40168,e2f3512b,0,14,112,8.0,3.0,7.0,112,112,14,1.0
40172,e2ff1c1c,0,131,7,86.0,26.0,59.0,7,0,131,0.0
40173,e2ffa909,0,3,14,0.0,0.0,0.0,14,14,3,0.0
40180,e306a2ed,1,101,144,35.0,5.0,23.0,138,12,155,0.0
40183,e312b066,0,43,1,26.0,9.0,21.0,1,1,43,0.0
40205,e33995b4,0,52,12,28.0,2.0,13.0,12,0,52,0.0
40236,e355dbaa,0,137,48,55.0,6.0,29.0,48,34,137,0.0
40247,e3625a07,0,138,24,62.0,6.0,35.0,24,2,138,1.0
40265,e3730369,0,56,4,12.0,5.0,8.0,4,2,56,0.0
40269,e37da703,0,9,2,1.0,1.0,1.0,2,2,9,1.0
40270,e37f92f7,0,15,27,4.0,3.0,4.0,27,27,15,1.0
40284,e3a254a7,0,25,15,17.0,1.0,6.0,15,15,25,0.0
40289,e3a7b32f,0,3,124,1.0,1.0,1.0,124,124,3,0.0
40295,e3af5ac6,0,1,14,0.0,0.0,0.0,14,14,1,0.0
40318,e3d63389,0,15,75,2.0,2.0,2.0,75,0,15,1.0
40328,e3e3671d,0,35,6,13.0,3.0,6.0,6,2,35,0.0
40330,e3e3dee2,0,6,12,3.0,3.0,3.0,12,12,6,0.0
40349,e3f4a0a6,0,14,11,4.0,4.0,4.0,11,11,14,0.0
40354,e4020b0a,0,132,50,70.0,7.0,36.0,50,1,132,0.0
40355,e40328ad,0,31,15,21.0,5.0,12.0,15,8,31,1.0
40368,e40e146d,0,131,82,76.0,11.0,51.0,82,1,131,1.0
40376,e41e2993,0,13,1,8.0,4.0,7.0,1,1,13,1.0
40403,e444a0d0,0,16,62,3.0,2.0,2.0,62,61,16,1.0
40430,e468d93f,0,16,10,11.0,2.0,5.0,10,6,16,1.0
40434,e46e646b,1,30,57,23.0,9.0,17.0,56,56,51,1.0
40447,e4845a0a,0,78,51,57.0,17.0,35.0,51,16,78,0.0
40465,e4a8513b,0,10,94,4.0,1.0,2.0,94,90,10,0.0
40472,e4b02ea2,0,26,31,20.0,2.0,11.0,31,7,26,1.0
40475,e4b2cf2a,0,42,15,17.0,7.0,9.0,15,14,42,0.0
40487,e4bf705e,0,10,54,4.0,2.0,2.0,54,42,10,1.0
40508,e4e25503,0,34,19,24.0,5.0,16.0,19,15,34,0.0
40583,e55f7d70,13,179,44,64.0,14.0,31.0,15,0,1055,1.0
40584,e55ffbac,0,21,0,4.0,3.0,3.0,0,0,22,1.0
40630,e5a8b4ba,0,20,10,11.0,4.0,9.0,10,10,20,1.0
40667,e5dff1ce,0,4,0,0.0,0.0,0.0,0,0,4,1.0
40693,e6087c60,0,3,28,1.0,1.0,1.0,28,28,3,0.0
40704,e612b613,0,105,98,65.0,13.0,38.0,98,14,105,0.0
40740,e6520f74,0,395,32,208.0,18.0,109.0,32,0,395,0.0
40743,e656f67d,0,33,15,20.0,1.0,7.0,15,3,33,0.0
40766,e6748804,0,36,20,21.0,7.0,20.0,20,10,36,0.0
40786,e68cc89a,1,13,10,9.0,1.0,3.0,9,2,218,0.0
40795,e69393d9,1,58,9,17.0,7.0,14.0,9,3,83,1.0
40808,e69db5fa,0,53,12,38.0,7.0,12.0,12,8,53,0.0
40835,e6ba30f8,0,7,15,2.0,2.0,2.0,15,15,7,0.0
40854,e6cfd312,0,4,8,1.0,1.0,1.0,8,8,4,0.0
40855,e6d5ab1e,0,8,3,2.0,1.0,2.0,3,3,8,1.0
