,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,cantidad_sesiones,#act_ult30dias,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
29070,a4c1c28e,0,27,15,11.0,6.0,9.0,1,27.0,15,15,27,0.0
29092,a4ddc672,0,9,16,3.0,2.0,2.0,2,9.0,16,14,9,0.0
29130,a51ac94e,0,68,1,41.0,4.0,20.0,4,68.0,1,0,68,1.0
29135,a528cb25,0,15,14,7.0,2.0,7.0,2,15.0,14,7,15,0.0
29163,a53f5640,0,14,7,6.0,1.0,3.0,1,14.0,7,7,14,0.0
29172,a54f1153,1,24,35,8.0,3.0,5.0,9,20.0,35,6,41,0.0
29202,a572152a,0,4,124,1.0,1.0,1.0,1,0.0,124,124,4,0.0
29205,a581ba7b,0,55,10,26.0,12.0,23.0,3,55.0,10,8,55,0.0
29288,a60e51fc,0,22,4,13.0,3.0,8.0,1,22.0,4,4,22,0.0
29300,a621a066,0,6,12,1.0,1.0,1.0,1,6.0,12,12,6,0.0
29311,a633fa9e,0,7,1,3.0,2.0,3.0,1,7.0,1,1,7,0.0
29378,a694ac18,5,58,43,18.0,11.0,16.0,12,35.0,40,6,113,1.0
29389,a6a168e1,0,7,1,2.0,1.0,1.0,1,7.0,1,1,7,0.0
29397,a6b026ac,0,65,87,22.0,7.0,15.0,8,12.0,87,2,65,0.0
29411,a6bbee3d,5,42,91,14.0,2.0,5.0,74,316.0,5,0,675,1.0
29413,a6c031ba,0,71,71,29.0,11.0,20.0,6,0.0,71,44,71,1.0
29432,a6d7a3c6,0,13,1,9.0,1.0,6.0,2,13.0,1,0,13,1.0
29439,a6e1b6a0,0,11,43,3.0,2.0,2.0,2,0.0,43,43,11,0.0
29501,a734485c,0,4,141,1.0,1.0,1.0,1,0.0,141,141,4,1.0
29518,a7518f5d,0,40,116,24.0,7.0,17.0,3,22.0,116,6,40,0.0
29541,a779434c,0,34,3,4.0,3.0,4.0,1,34.0,3,3,34,1.0
29550,a7859395,0,118,15,24.0,9.0,13.0,15,118.0,15,3,118,0.0
29551,a787a2b6,0,20,47,5.0,5.0,5.0,2,6.0,47,4,20,1.0
29552,a7898028,0,9,6,1.0,1.0,1.0,1,9.0,6,6,9,0.0
29571,a7a9950b,0,17,3,8.0,5.0,6.0,2,18.0,3,2,18,0.0
29583,a7b5325c,1,12,3,6.0,5.0,6.0,1,30.0,3,3,30,1.0
29623,a7eca590,0,26,9,17.0,7.0,15.0,4,26.0,9,4,26,0.0
29640,a80118d7,0,36,5,17.0,9.0,16.0,2,36.0,5,5,36,0.0
29659,a81d99c6,0,4,12,1.0,1.0,1.0,1,4.0,12,12,4,1.0
29673,a83856a2,1,52,30,35.0,14.0,26.0,4,87.0,15,1,87,1.0
29692,a8492e11,0,5,0,1.0,1.0,1.0,1,6.0,0,0,6,1.0
29715,a879f712,0,549,142,414.0,28.0,109.0,40,173.0,142,4,549,1.0
29766,a8c41901,0,52,118,10.0,7.0,7.0,4,0.0,118,106,52,0.0
29845,a930b194,0,228,79,141.0,15.0,59.0,15,60.0,79,15,228,0.0
29846,a930cb14,0,26,14,18.0,6.0,11.0,1,26.0,14,14,26,0.0
29857,a93cd247,0,50,3,37.0,8.0,17.0,5,50.0,3,1,50,0.0
29877,a94df466,0,29,0,8.0,6.0,7.0,1,29.0,0,0,29,1.0
29897,a963515b,5,2,83,1.0,1.0,1.0,6,0.0,69,69,103,1.0
30023,aa3cbc43,0,64,3,38.0,8.0,25.0,4,64.0,3,0,64,1.0
30061,aa7a9951,0,4,5,1.0,1.0,1.0,1,4.0,5,5,4,0.0
30079,aa8e9d86,0,4,16,0.0,0.0,0.0,2,4.0,16,16,4,0.0
30085,aa974a9b,0,33,147,18.0,3.0,14.0,4,19.0,147,9,33,1.0
30100,aaa4e8a2,0,16,15,7.0,3.0,6.0,3,16.0,15,11,16,1.0
30123,aacbeff0,0,40,19,19.0,9.0,16.0,3,40.0,19,11,40,0.0
30165,aaed7b2e,0,89,13,22.0,7.0,11.0,6,89.0,13,1,89,0.0
30176,aafabdfd,0,70,141,16.0,7.0,11.0,10,26.0,141,12,70,0.0
30183,aafda668,0,8,1,0.0,0.0,0.0,1,8.0,1,1,8,1.0
30187,ab016dd8,0,28,19,5.0,2.0,3.0,3,28.0,19,0,28,0.0
30194,ab171260,0,39,10,27.0,5.0,21.0,2,39.0,10,1,39,0.0
30237,ab657cda,1,40,18,20.0,9.0,12.0,15,125.0,1,0,125,1.0
30263,ab99ecf4,1,46,34,10.0,7.0,7.0,40,189.0,12,3,231,0.0
30294,abc8a440,0,111,41,81.0,24.0,57.0,9,58.0,41,4,111,1.0
30295,abc8fc1b,0,7,82,2.0,1.0,2.0,1,0.0,82,82,7,0.0
30301,abd213f9,0,8,9,3.0,1.0,1.0,1,8.0,9,9,8,0.0
30310,abd61dd4,6,68,31,19.0,4.0,10.0,26,487.0,13,0,487,1.0
30319,abdf1d3b,0,15,3,12.0,2.0,7.0,1,15.0,3,3,15,1.0
30386,ac3ed0b2,0,4,2,1.0,1.0,1.0,1,4.0,2,2,4,0.0
30388,ac410ea0,0,11,8,5.0,1.0,4.0,1,11.0,8,8,11,0.0
30394,ac4a94ea,0,218,72,152.0,27.0,76.0,23,177.0,72,0,218,1.0
30406,ac56c53c,0,46,5,30.0,7.0,22.0,3,46.0,5,0,46,0.0
30458,ac9e1ec1,0,8,1,3.0,1.0,2.0,1,8.0,1,1,8,1.0
30487,acc30075,0,101,10,46.0,13.0,35.0,16,101.0,10,0,101,1.0
30511,acd4de51,0,20,18,4.0,3.0,4.0,4,20.0,18,6,20,1.0
30521,ace40a3d,0,14,72,9.0,1.0,8.0,1,0.0,72,72,14,1.0
30544,ad0240ac,0,27,7,8.0,4.0,7.0,3,27.0,7,1,27,0.0
30566,ad28b816,0,24,138,10.0,4.0,6.0,3,20.0,138,0,24,0.0
30597,ad43582f,4,3,20,1.0,1.0,1.0,6,19.0,6,6,19,0.0
30600,ad4498e6,0,3,2,0.0,0.0,0.0,1,3.0,2,2,3,0.0
30605,ad4976a0,0,68,6,55.0,8.0,26.0,4,68.0,6,0,68,0.0
30611,ad5232b9,0,35,3,11.0,4.0,7.0,7,35.0,3,0,35,0.0
30636,ad7800ed,0,136,60,70.0,6.0,26.0,9,13.0,60,4,136,0.0
30678,adaa9274,0,23,10,13.0,4.0,11.0,2,23.0,10,2,23,1.0
30704,adcefc78,0,13,17,2.0,1.0,2.0,3,13.0,17,2,13,1.0
30740,ae12cc10,1,7,24,3.0,2.0,3.0,13,180.0,16,9,180,1.0
30755,ae2136c0,0,82,0,64.0,5.0,27.0,1,82.0,0,0,82,1.0
30771,ae3c0d0e,0,19,33,5.0,4.0,5.0,3,10.0,33,8,19,1.0
30787,ae57c975,0,57,22,34.0,6.0,26.0,4,57.0,22,5,57,0.0
30815,ae86cc6e,0,13,1,2.0,2.0,2.0,3,13.0,1,0,13,1.0
30842,aea5dae1,0,1,3,0.0,0.0,0.0,1,1.0,3,3,1,0.0
30849,aeac3eb0,0,29,1,9.0,1.0,2.0,1,29.0,1,1,29,0.0
30851,aeae2710,0,26,0,8.0,3.0,6.0,2,26.0,0,0,26,1.0
30862,aec3ca22,0,11,12,4.0,1.0,2.0,1,11.0,12,12,11,0.0
30884,aed61ddb,0,9,14,1.0,1.0,1.0,1,9.0,14,14,9,0.0
30888,aedb3e2d,0,51,0,29.0,14.0,18.0,1,51.0,0,0,51,1.0
30891,aee1ada1,0,43,30,21.0,8.0,13.0,4,43.0,30,6,43,0.0
30905,aef371a2,0,33,13,25.0,3.0,11.0,4,33.0,13,6,33,0.0
30914,af00e24b,0,26,5,21.0,8.0,14.0,1,26.0,5,5,26,1.0
30931,af16baa7,0,31,60,19.0,4.0,12.0,3,17.0,60,6,31,1.0
30946,af335cc0,0,3,5,1.0,1.0,1.0,1,3.0,5,5,3,1.0
30954,af43f515,0,3,26,1.0,1.0,1.0,1,3.0,26,26,3,1.0
30962,af4d9d5d,0,18,5,5.0,4.0,4.0,1,18.0,5,5,18,0.0
30965,af54b386,0,10,9,4.0,1.0,3.0,1,10.0,9,9,10,0.0
31051,afcfafc5,0,13,11,0.0,0.0,0.0,1,13.0,11,11,13,1.0
31063,afdedda5,0,72,65,54.0,14.0,30.0,2,4.0,65,23,72,1.0
31089,b010cad7,0,5,3,1.0,1.0,1.0,1,5.0,3,3,5,0.0
31119,b04083f9,0,29,52,13.0,3.0,9.0,2,16.0,52,1,29,0.0
31137,b05b2ce0,0,280,22,217.0,19.0,65.0,7,281.0,22,14,281,0.0
31144,b074ad6f,0,13,9,7.0,1.0,4.0,1,13.0,9,9,13,0.0
31158,b097616d,0,58,20,38.0,15.0,29.0,6,58.0,20,8,58,0.0
31181,b0b4415b,1,25,85,6.0,2.0,2.0,5,11.0,79,3,38,0.0
31200,b0e01b82,0,30,10,15.0,3.0,14.0,1,30.0,10,10,30,0.0
31204,b0e58430,0,6,51,1.0,1.0,1.0,1,0.0,51,51,6,0.0
31224,b103cfe8,0,72,10,23.0,5.0,15.0,5,72.0,10,5,72,0.0
31240,b11e5c6f,0,4,5,1.0,1.0,1.0,1,4.0,5,5,4,0.0
31266,b145cc23,0,3,50,1.0,1.0,1.0,1,0.0,50,50,3,1.0
31279,b1655b69,0,7,0,2.0,2.0,2.0,1,7.0,0,0,7,0.0
31284,b16a7c4b,0,23,3,18.0,3.0,11.0,1,23.0,3,3,23,0.0
31297,b180df20,0,105,32,31.0,13.0,20.0,8,70.0,32,9,105,1.0
31304,b18cb555,0,19,4,13.0,4.0,10.0,2,19.0,4,2,19,0.0
31332,b1bd9401,1,40,25,0.0,0.0,0.0,24,69.0,10,1,69,0.0
31339,b1c9c8ad,0,16,3,8.0,5.0,7.0,3,16.0,3,1,16,0.0
31395,b21a7f09,0,20,13,8.0,6.0,6.0,2,20.0,13,12,20,0.0
31402,b21cc59c,2,31,89,25.0,4.0,16.0,19,331.0,6,4,367,1.0
31406,b227fbdb,0,34,13,18.0,10.0,11.0,6,34.0,13,2,34,0.0
31426,b23e2150,0,4,14,1.0,1.0,1.0,1,4.0,14,14,4,0.0
31531,b2ccdf6b,0,35,48,6.0,3.0,4.0,5,9.0,48,2,35,0.0
31539,b2d93c6a,0,75,6,34.0,6.0,22.0,5,75.0,6,0,75,0.0
31573,b31851ed,0,70,11,28.0,1.0,7.0,2,70.0,11,9,70,0.0
31585,b32b0278,0,58,21,28.0,15.0,24.0,6,58.0,21,16,58,0.0
31633,b376c930,0,11,37,4.0,4.0,4.0,3,8.0,37,25,11,0.0
31636,b3790ce2,1,1,74,0.0,0.0,0.0,2,41.0,1,1,59,0.0
31642,b383d1b3,0,36,26,13.0,2.0,9.0,4,36.0,26,8,36,0.0
31660,b3ad3317,0,75,3,45.0,18.0,34.0,5,75.0,3,0,75,0.0
31698,b3c45e4b,11,13,26,4.0,1.0,3.0,74,665.0,0,0,665,1.0
31733,b3f3e612,0,11,14,2.0,1.0,1.0,1,11.0,14,14,11,0.0
31765,b4117b5d,0,26,8,18.0,2.0,13.0,1,26.0,8,8,26,0.0
31790,b42e8e7b,0,29,89,17.0,4.0,11.0,3,26.0,89,3,29,0.0
31870,b4b4a936,0,73,58,61.0,19.0,36.0,1,0.0,58,58,73,0.0
31921,b4cdf2b5,30,2,59,0.0,0.0,0.0,46,300.0,0,0,425,1.0
31937,b4e3e73b,0,15,1,11.0,3.0,9.0,2,15.0,1,1,15,1.0
31956,b4ff510a,0,35,8,12.0,4.0,8.0,3,35.0,8,7,35,1.0
31985,b524126f,0,6,1,2.0,1.0,2.0,1,6.0,1,1,6,0.0
31986,b5241d56,0,54,13,35.0,7.0,20.0,5,54.0,13,9,54,0.0
31990,b529f321,0,12,16,5.0,1.0,3.0,2,12.0,16,13,12,0.0
31997,b535602a,1,54,142,32.0,8.0,23.0,6,7.0,142,7,55,1.0
32011,b54d3f2b,0,34,12,9.0,4.0,6.0,3,34.0,12,5,34,0.0
32027,b568eb52,0,18,33,4.0,2.0,2.0,5,9.0,33,7,18,0.0
32037,b57f309c,0,43,59,19.0,11.0,15.0,3,27.0,59,9,43,0.0
32053,b5867c8f,0,40,14,13.0,5.0,7.0,5,40.0,14,6,40,0.0
32070,b5975382,0,57,62,29.0,4.0,15.0,3,55.0,62,1,57,1.0
32093,b5b0989d,1,511,60,299.0,32.0,119.0,39,359.0,43,1,512,1.0
32109,b5cb7708,0,188,133,97.0,23.0,60.0,17,0.0,133,51,188,1.0
32110,b5cc17f5,0,30,15,2.0,1.0,1.0,1,30.0,15,15,30,0.0
32111,b5d25ea0,0,32,2,27.0,4.0,19.0,1,32.0,2,2,32,0.0
32134,b5f53690,0,76,71,39.0,3.0,20.0,8,31.0,71,10,76,0.0
32139,b5fbf6e4,1,6,10,5.0,2.0,4.0,1,30.0,9,9,30,0.0
32155,b6070c3d,2,59,39,30.0,8.0,21.0,15,9.0,38,25,97,1.0
32156,b60794ac,0,206,71,44.0,15.0,32.0,15,183.0,71,1,206,1.0
32166,b614fafa,0,15,0,4.0,2.0,4.0,1,15.0,0,0,15,0.0
32202,b6497940,0,27,119,8.0,3.0,6.0,7,0.0,119,45,27,1.0
32226,b6675087,2,78,26,54.0,9.0,28.0,4,108.0,14,14,108,0.0
32227,b667e544,0,10,10,3.0,3.0,3.0,2,10.0,10,10,10,1.0
32235,b66c7dc5,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
32287,b6a51d97,0,8,7,3.0,1.0,1.0,1,8.0,7,7,8,0.0
32300,b6b638d0,0,68,148,39.0,20.0,28.0,3,0.0,148,139,68,1.0
32310,b6c7758c,0,307,74,260.0,45.0,144.0,3,167.0,74,4,307,0.0
32336,b6eb1700,0,4,14,1.0,1.0,1.0,1,4.0,14,14,4,0.0
32343,b6f697f5,0,19,39,3.0,2.0,2.0,5,6.0,39,18,19,0.0
32355,b707cd32,0,3,13,1.0,1.0,1.0,1,3.0,13,13,3,0.0
32368,b71798a7,0,87,39,51.0,3.0,16.0,12,57.0,39,1,87,1.0
32371,b71da444,0,23,120,9.0,3.0,7.0,4,19.0,120,4,23,1.0
32373,b71f1341,1,7,0,3.0,2.0,3.0,1,36.0,0,0,36,0.0
32419,b75f3d6d,0,45,93,14.0,4.0,8.0,10,0.0,93,32,45,1.0
32517,b7e27b0e,0,48,83,13.0,2.0,5.0,10,4.0,83,0,48,1.0
32519,b7e2840a,1,93,55,30.0,8.0,21.0,13,42.0,51,10,128,1.0
32583,b8324621,0,74,48,23.0,12.0,16.0,6,61.0,48,1,74,1.0
32623,b866afff,2,224,25,65.0,21.0,36.0,19,297.0,14,0,297,1.0
32625,b869cc39,0,29,122,6.0,3.0,6.0,9,6.0,122,6,29,0.0
32677,b8a44590,0,11,5,1.0,1.0,1.0,3,11.0,5,3,11,1.0
32700,b8c86b61,0,6,2,4.0,1.0,2.0,2,7.0,2,1,7,1.0
32705,b8d4d6db,0,202,41,173.0,16.0,88.0,5,189.0,41,10,202,0.0
32709,b8d86fa7,0,7,13,1.0,1.0,1.0,1,7.0,13,13,7,0.0
32719,b8ed54f2,0,11,10,5.0,1.0,3.0,2,11.0,10,10,11,0.0
32733,b9053067,0,63,4,50.0,16.0,24.0,4,63.0,4,0,63,1.0
32737,b911054a,0,6,16,2.0,2.0,2.0,1,6.0,16,16,6,1.0
32784,b955873a,0,38,13,12.0,4.0,9.0,1,38.0,13,13,38,0.0
32792,b9628c41,1,566,51,303.0,54.0,158.0,104,185.0,37,2,1166,1.0
32801,b96924a5,0,118,19,99.0,10.0,66.0,7,118.0,19,10,118,0.0
32817,b978f556,1,17,12,6.0,4.0,5.0,2,60.0,11,11,60,0.0
32832,b992f90a,0,11,22,8.0,2.0,7.0,2,11.0,22,22,11,0.0
32841,b99c5d5e,0,38,9,20.0,3.0,11.0,4,38.0,9,6,38,0.0
32848,b9b759e5,0,4,11,1.0,1.0,1.0,1,4.0,11,11,4,1.0
32851,b9b927a1,0,9,8,3.0,2.0,2.0,1,9.0,8,8,9,0.0
32911,ba0e5381,0,4,21,0.0,0.0,0.0,1,4.0,21,21,4,1.0
32913,ba10d1b3,0,126,66,73.0,4.0,31.0,8,42.0,66,3,126,1.0
32929,ba306ea1,0,58,14,19.0,4.0,9.0,4,58.0,14,11,58,0.0
32937,ba3c6116,1,1,108,0.0,0.0,0.0,3,0.0,76,76,21,1.0
32957,ba517417,0,13,12,4.0,4.0,4.0,3,13.0,12,0,13,0.0
32961,ba55a3f8,0,4,15,1.0,1.0,1.0,1,4.0,15,15,4,0.0
32964,ba57bafd,0,49,132,17.0,2.0,8.0,5,11.0,132,16,49,1.0
32969,ba5fd3d5,0,120,52,67.0,17.0,43.0,21,36.0,52,5,120,1.0
33013,bab18d02,1,80,34,20.0,10.0,13.0,68,158.0,20,1,314,0.0
33035,bad3ec79,0,43,2,26.0,3.0,17.0,1,43.0,2,2,43,0.0
33074,bb087f03,0,18,20,0.0,0.0,0.0,4,18.0,20,17,18,1.0
33169,bb850737,0,19,6,4.0,4.0,4.0,2,19.0,6,4,19,1.0
33174,bb8b4bac,1,3,146,1.0,1.0,1.0,2,0.0,144,144,21,1.0
33178,bb8d1692,0,1,5,0.0,0.0,0.0,1,1.0,5,5,1,0.0
33187,bb9934c5,0,13,11,8.0,2.0,7.0,1,13.0,11,11,13,0.0
33198,bbb0bcc2,0,22,0,6.0,2.0,2.0,1,22.0,0,0,22,0.0
33213,bbbe368d,0,55,2,44.0,8.0,21.0,3,55.0,2,2,55,1.0
33218,bbc5ba2f,0,25,71,13.0,4.0,9.0,4,0.0,71,45,25,0.0
33240,bbe27ed9,1,13,148,11.0,1.0,6.0,2,0.0,136,136,31,0.0
33254,bc03c1d6,0,15,2,5.0,3.0,4.0,1,15.0,2,2,15,0.0
33259,bc084a47,1,149,118,93.0,12.0,49.0,19,56.0,113,1,218,1.0
33269,bc1a0e8f,0,53,72,35.0,7.0,22.0,5,0.0,72,57,53,0.0
33272,bc1f34d3,0,509,105,248.0,21.0,42.0,96,10.0,105,19,509,1.0
33279,bc29a5ad,0,11,2,4.0,2.0,4.0,1,11.0,2,2,11,1.0
33345,bc906bed,0,84,7,48.0,9.0,20.0,13,84.0,7,0,84,1.0
33368,bcc0eb89,0,23,2,17.0,1.0,4.0,1,23.0,2,2,23,1.0
33398,bcec4a4e,0,28,84,15.0,6.0,12.0,10,0.0,84,37,28,1.0
33429,bd1cd88b,0,70,66,40.0,7.0,22.0,11,11.0,66,1,70,0.0
33431,bd1e96d1,0,97,18,34.0,5.0,22.0,7,97.0,18,2,97,0.0
33445,bd2e328a,0,15,0,8.0,2.0,4.0,1,15.0,0,0,15,0.0
33454,bd434043,0,77,63,63.0,5.0,36.0,4,55.0,63,2,77,0.0
33489,bd7cc5f6,0,38,13,13.0,6.0,11.0,2,38.0,13,2,38,0.0
33553,bdd10859,0,8,10,1.0,1.0,1.0,1,8.0,10,10,8,0.0
33560,bdd96078,0,50,1,36.0,10.0,24.0,3,50.0,1,0,50,0.0
33602,be0d9691,0,6,9,2.0,2.0,2.0,1,6.0,9,9,6,0.0
33614,be1a8730,0,141,1,73.0,21.0,46.0,3,141.0,1,0,141,1.0
33615,be1cf105,0,217,16,190.0,19.0,88.0,12,217.0,16,7,217,0.0
33620,be2b745c,0,164,79,100.0,24.0,64.0,21,48.0,79,10,164,0.0
33623,be2e2611,0,67,0,40.0,17.0,28.0,2,67.0,0,0,67,0.0
33626,be320cf7,0,14,15,5.0,5.0,5.0,1,14.0,15,15,14,0.0
33704,be9c1bd4,0,8,105,2.0,2.0,2.0,2,2.0,105,10,8,0.0
33732,bec89603,0,8,4,2.0,1.0,2.0,2,8.0,4,1,8,0.0
33739,becfcdae,1,235,131,142.0,25.0,87.0,52,10.0,80,7,489,1.0
33751,bee59279,1,218,18,155.0,20.0,56.0,10,219.0,17,0,219,1.0
33791,bf247bb8,1,36,1,21.0,2.0,7.0,4,37.0,1,0,37,1.0
33830,bf703588,0,262,76,47.0,7.0,26.0,19,0.0,76,42,262,0.0
33848,bf7b20fb,0,2,16,1.0,1.0,1.0,1,2.0,16,16,2,1.0
33866,bf9667e0,0,39,12,13.0,2.0,6.0,3,39.0,12,10,39,0.0
33884,bfb797ca,0,8,2,3.0,1.0,1.0,1,8.0,2,2,8,0.0
33890,bfc3e505,0,41,1,19.0,4.0,12.0,2,41.0,1,1,41,0.0
33900,bfc84c4f,0,71,10,31.0,5.0,16.0,5,71.0,10,7,71,0.0
33909,bfd27a39,0,20,6,12.0,4.0,10.0,2,20.0,6,3,20,1.0
33919,bfe3f42e,0,9,7,2.0,1.0,2.0,1,9.0,7,7,9,0.0
33922,bfe85a27,1,3,15,1.0,1.0,1.0,2,11.0,14,14,11,0.0
33932,bff83fe5,0,87,15,25.0,7.0,15.0,7,87.0,15,3,87,1.0
33942,c000a5e5,0,17,149,1.0,1.0,1.0,2,10.0,149,13,17,1.0
33946,c001fadc,0,190,137,104.0,16.0,55.0,24,23.0,137,0,190,0.0
33967,c01c9441,0,13,2,7.0,1.0,5.0,1,13.0,2,2,13,0.0
33982,c03636c8,0,14,19,7.0,1.0,3.0,2,14.0,19,15,14,0.0
33995,c04d4a65,0,11,1,7.0,2.0,5.0,1,11.0,1,1,11,0.0
33998,c050e676,0,90,25,55.0,8.0,25.0,4,91.0,25,2,91,0.0
34021,c06a37cf,0,9,13,5.0,5.0,5.0,1,9.0,13,13,9,1.0
34034,c07a5cdd,0,57,49,45.0,9.0,25.0,2,0.0,49,35,57,0.0
34050,c090277b,1,1,65,0.0,0.0,0.0,1,0.0,65,65,28,1.0
34077,c0b9e3cb,0,79,5,63.0,8.0,30.0,4,79.0,5,1,79,0.0
34096,c0d1ca42,0,23,18,1.0,1.0,1.0,4,23.0,18,14,23,0.0
34100,c0d6bcf8,0,13,10,4.0,1.0,1.0,3,13.0,10,2,13,0.0
34123,c0ed7032,0,148,132,47.0,16.0,22.0,27,49.0,132,4,148,0.0
34164,c121723e,0,28,16,6.0,6.0,6.0,5,28.0,16,0,28,1.0
34166,c12446ed,0,22,6,12.0,5.0,7.0,1,22.0,6,6,22,0.0
34196,c1494f44,0,80,29,46.0,7.0,28.0,5,80.0,29,0,80,1.0
34240,c197b684,0,138,31,86.0,8.0,39.0,4,138.0,31,9,138,1.0
34265,c1c2e831,0,8,12,5.0,3.0,4.0,1,8.0,12,12,8,0.0
34270,c1cbbc11,0,44,43,10.0,2.0,7.0,6,31.0,43,0,44,0.0
34301,c1f1146c,0,15,43,8.0,1.0,6.0,1,0.0,43,43,15,1.0
34335,c22a296a,0,19,14,14.0,1.0,7.0,1,19.0,14,14,19,1.0
34385,c27912c2,0,13,0,3.0,3.0,3.0,1,13.0,0,0,13,0.0
34387,c27c1ef6,0,28,31,10.0,6.0,6.0,3,28.0,31,3,28,1.0
34390,c2853200,0,4,33,1.0,1.0,1.0,1,0.0,33,33,4,0.0
34396,c28ab70f,0,58,22,27.0,5.0,19.0,5,58.0,22,16,58,0.0
34397,c28b49d1,0,223,9,162.0,18.0,88.0,14,223.0,9,0,223,1.0
34415,c2acc1c5,0,13,0,10.0,3.0,7.0,1,13.0,0,0,13,1.0
34431,c2c89b09,1,2,13,1.0,1.0,1.0,1,23.0,13,13,23,0.0
34442,c2d93a8b,0,12,12,6.0,3.0,5.0,1,12.0,12,12,12,0.0
34489,c31d0174,0,349,85,196.0,17.0,87.0,46,167.0,85,2,349,1.0
34501,c331210d,0,238,111,175.0,24.0,97.0,19,45.0,111,7,238,0.0
34539,c35b821c,0,4,12,1.0,1.0,1.0,1,4.0,12,12,4,0.0
34551,c368e1a8,0,17,104,3.0,2.0,2.0,2,7.0,104,2,17,1.0
34634,c3d614e2,0,23,6,14.0,2.0,10.0,2,23.0,6,5,23,0.0
34644,c3e0ca80,0,40,28,21.0,7.0,13.0,5,40.0,28,13,40,0.0
34651,c3f20780,0,58,8,14.0,4.0,8.0,3,58.0,8,8,58,0.0
34657,c3fa3006,0,8,0,5.0,1.0,5.0,1,8.0,0,0,8,1.0
34752,c4789a84,0,3,39,1.0,1.0,1.0,1,0.0,39,39,3,0.0
34763,c48898af,0,10,15,2.0,1.0,2.0,2,10.0,15,15,10,0.0
34781,c49d1e8d,0,9,41,4.0,4.0,4.0,1,0.0,41,41,9,0.0
34805,c4bd9de2,0,11,8,2.0,1.0,1.0,1,11.0,8,8,11,0.0
34813,c4c8cae4,0,10,98,6.0,4.0,5.0,1,0.0,98,98,10,1.0
34818,c4d5cb34,0,138,53,88.0,12.0,42.0,10,127.0,53,0,138,1.0
34822,c4d74766,0,153,52,51.0,17.0,33.0,7,121.0,52,18,153,1.0
34844,c4f1e27d,1,305,81,48.0,16.0,38.0,61,33.0,72,4,358,1.0
34851,c503bcda,0,18,130,2.0,2.0,2.0,1,0.0,130,130,18,0.0
34872,c53889cc,0,293,122,251.0,12.0,59.0,7,0.0,122,120,293,1.0
34879,c541c863,1,256,54,146.0,27.0,83.0,12,245.0,54,0,276,1.0
34949,c5ca4da4,0,20,34,7.0,3.0,5.0,2,6.0,34,12,20,0.0
34963,c5e4cd2c,0,26,15,9.0,2.0,8.0,3,26.0,15,8,26,0.0
34979,c60ac068,0,31,12,21.0,9.0,15.0,1,31.0,12,12,31,0.0
34983,c610df52,0,39,16,27.0,2.0,18.0,2,39.0,16,0,39,0.0
34992,c625bb36,0,53,37,37.0,19.0,29.0,3,31.0,37,9,53,1.0
35021,c66373a9,0,8,4,2.0,1.0,1.0,1,8.0,4,4,8,0.0
35029,c67729be,0,41,11,10.0,6.0,7.0,1,41.0,11,11,41,0.0
35063,c6a6c5db,0,33,1,26.0,3.0,13.0,1,33.0,1,1,33,0.0
35076,c6ba975a,0,23,3,6.0,1.0,3.0,6,23.0,3,0,23,0.0
35078,c6bdfde4,0,117,45,47.0,11.0,21.0,9,23.0,45,12,117,1.0
35155,c7287095,0,12,15,4.0,2.0,2.0,3,12.0,15,5,12,0.0
35156,c7296f75,0,31,62,10.0,4.0,8.0,7,21.0,62,7,31,0.0
35177,c756630f,0,69,4,60.0,9.0,32.0,2,69.0,4,4,69,0.0
35183,c7641d93,1,0,134,0.0,0.0,0.0,3,0.0,133,133,26,1.0
35187,c765a2f4,0,26,23,5.0,4.0,4.0,2,26.0,23,18,26,0.0
35213,c779237f,2,209,129,130.0,13.0,51.0,89,72.0,77,5,661,1.0
35222,c77e1e22,0,6,5,2.0,1.0,1.0,1,6.0,5,5,6,0.0
35231,c7846b27,0,12,20,5.0,2.0,4.0,2,12.0,20,13,12,0.0
35246,c792a751,0,56,55,30.0,3.0,17.0,8,8.0,55,10,56,1.0
35282,c7b90f94,0,45,3,30.0,5.0,22.0,3,45.0,3,0,45,1.0
35292,c7c09ebe,0,6,14,1.0,1.0,1.0,1,6.0,14,14,6,0.0
35305,c7cc2c23,5,93,143,82.0,11.0,47.0,77,545.0,6,0,1561,1.0
35319,c7e8bef5,0,66,61,23.0,11.0,16.0,12,49.0,61,5,66,0.0
35328,c7fb76e9,0,12,2,2.0,1.0,1.0,2,12.0,2,2,12,0.0
35332,c8017cd2,0,65,146,25.0,11.0,20.0,9,20.0,146,0,65,1.0
35358,c8302549,0,53,13,19.0,2.0,10.0,8,53.0,13,0,53,1.0
35373,c84c7a32,0,34,14,18.0,11.0,12.0,1,34.0,14,14,34,0.0
35377,c853e8e6,0,3,99,1.0,1.0,1.0,1,0.0,99,99,3,0.0
35390,c8632ef0,0,25,16,11.0,7.0,11.0,1,25.0,16,16,25,0.0
35400,c870d10f,0,5,6,1.0,1.0,1.0,1,5.0,6,6,5,0.0
35418,c889cf1c,0,8,4,2.0,1.0,1.0,1,8.0,4,4,8,0.0
