,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,cantidad_sesiones,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
32619,b855b7f6,0,9,12,2.0,1.0,2.0,1,12,12,9,0.0
32630,b866afff,2,224,25,65.0,21.0,36.0,17,14,0,297,1.0
32684,b8a44590,0,11,5,1.0,1.0,1.0,3,5,3,11,1.0
32707,b8c86b61,0,6,2,4.0,1.0,2.0,2,2,1,7,1.0
32722,b8e77014,0,4,1,1.0,1.0,1.0,1,1,1,4,0.0
32729,b8efd69d,0,92,19,25.0,11.0,20.0,7,19,1,92,0.0
32740,b9053067,0,63,4,50.0,16.0,24.0,4,4,0,63,1.0
32741,b90821db,0,11,15,4.0,2.0,2.0,1,15,15,11,0.0
32744,b911054a,0,6,16,2.0,2.0,2.0,1,16,16,6,1.0
32772,b9334ce1,0,10,9,3.0,1.0,1.0,1,9,9,10,0.0
32785,b9434356,0,3,34,0.0,0.0,0.0,1,34,34,3,0.0
32797,b95f8874,0,37,13,17.0,4.0,11.0,3,13,2,37,0.0
32799,b9628c41,1,566,51,303.0,54.0,158.0,81,37,2,1166,1.0
32839,b992f90a,0,11,22,8.0,2.0,7.0,1,22,22,11,0.0
32855,b9b759e5,0,4,11,1.0,1.0,1.0,1,11,11,4,1.0
32866,b9c781a1,0,19,7,6.0,1.0,2.0,2,7,1,19,0.0
32918,ba0e5381,0,4,21,0.0,0.0,0.0,1,21,21,4,1.0
32920,ba10d1b3,0,126,66,73.0,4.0,31.0,8,66,3,126,1.0
32944,ba3c6116,1,1,108,0.0,0.0,0.0,3,76,76,21,1.0
32963,ba50ab82,0,82,32,49.0,6.0,37.0,5,32,0,82,0.0
32971,ba57bafd,0,49,132,17.0,2.0,8.0,5,132,16,49,1.0
32976,ba5fd3d5,0,120,52,67.0,17.0,43.0,17,52,5,120,1.0
33012,baa6da49,0,168,15,93.0,10.0,43.0,4,15,0,168,0.0
33032,bac3cd98,0,146,16,101.0,15.0,59.0,5,16,7,146,0.0
33081,bb087f03,0,18,20,0.0,0.0,0.0,3,20,17,18,1.0
33096,bb185af3,0,37,8,18.0,2.0,10.0,2,8,7,37,0.0
33123,bb4b2799,1,19,59,4.0,1.0,2.0,4,0,0,41,0.0
33125,bb4bf4b3,0,13,6,6.0,2.0,5.0,1,6,6,13,0.0
33149,bb67e5d2,0,22,42,4.0,3.0,4.0,3,42,34,22,0.0
33176,bb850737,0,19,6,4.0,4.0,4.0,2,6,4,19,1.0
33181,bb8b4bac,1,3,146,1.0,1.0,1.0,2,144,144,21,1.0
33220,bbbe368d,0,55,2,44.0,8.0,21.0,3,2,2,55,1.0
33223,bbc294ec,0,105,5,42.0,11.0,22.0,8,5,1,105,0.0
33244,bbe13958,1,51,120,11.0,9.0,10.0,11,98,9,52,0.0
33252,bbedd580,0,33,17,12.0,5.0,10.0,3,17,17,33,0.0
33266,bc084a47,1,149,118,93.0,12.0,49.0,19,113,1,218,1.0
33279,bc1f34d3,0,509,105,248.0,21.0,42.0,78,105,19,509,1.0
33286,bc29a5ad,0,11,2,4.0,2.0,4.0,1,2,2,11,1.0
33314,bc5a7608,0,2,9,0.0,0.0,0.0,1,9,9,2,0.0
33320,bc5e4954,0,28,10,20.0,8.0,12.0,2,10,9,28,0.0
33329,bc660064,0,8,15,4.0,3.0,3.0,1,15,15,8,0.0
33332,bc6e4016,0,33,12,6.0,2.0,4.0,2,12,12,33,0.0
33352,bc906bed,0,84,7,48.0,9.0,20.0,10,7,0,84,1.0
33375,bcc0eb89,0,23,2,17.0,1.0,4.0,1,2,2,23,1.0
33405,bcec4a4e,0,28,84,15.0,6.0,12.0,9,84,37,28,1.0
33417,bcf9afb2,0,12,6,5.0,2.0,5.0,2,6,5,12,0.0
33437,bd1d91aa,0,23,13,14.0,3.0,7.0,1,13,13,24,0.0
33438,bd1e96d1,0,97,18,34.0,5.0,22.0,6,18,2,97,0.0
33440,bd20653e,0,25,52,8.0,5.0,7.0,3,52,3,25,0.0
33488,bd706d4e,0,22,16,8.0,3.0,7.0,1,16,16,22,0.0
33565,bdd427bf,0,39,8,28.0,5.0,18.0,2,8,7,39,0.0
33575,bde2363f,0,104,40,66.0,2.0,14.0,2,40,0,104,0.0
33583,bdf1be2a,0,33,13,20.0,2.0,8.0,3,13,8,33,0.0
33596,be009232,0,4,4,1.0,1.0,1.0,1,4,4,4,0.0
33622,be1a8730,0,141,1,73.0,21.0,46.0,3,1,0,141,1.0
33666,be5c219e,0,4,1,1.0,1.0,1.0,1,1,1,4,0.0
33687,be752fbb,0,3,3,1.0,1.0,1.0,1,3,3,3,0.0
33747,becfcdae,1,235,131,142.0,25.0,87.0,47,80,7,489,1.0
33759,bee59279,1,218,18,155.0,20.0,56.0,10,17,0,219,1.0
33764,bef0ce81,0,83,103,22.0,4.0,10.0,11,103,0,83,0.0
33772,befd38f5,0,156,7,104.0,23.0,59.0,6,7,0,156,0.0
33799,bf247bb8,1,36,1,21.0,2.0,7.0,2,1,0,37,1.0
33835,bf66b0de,2,5,2,2.0,2.0,2.0,2,1,1,19,0.0
33843,bf713bac,0,19,123,3.0,1.0,2.0,3,123,4,19,0.0
33850,bf77b37c,0,6,0,1.0,1.0,1.0,1,0,0,6,0.0
33856,bf7b20fb,0,2,16,1.0,1.0,1.0,1,16,16,2,1.0
33863,bf7fcbfa,0,30,11,23.0,2.0,10.0,1,11,11,30,0.0
33885,bfaae11f,0,7,8,3.0,1.0,2.0,1,8,8,7,0.0
33894,bfb92da2,0,150,8,107.0,8.0,41.0,1,8,8,150,0.0
33917,bfd27a39,0,20,6,12.0,4.0,10.0,2,6,3,20,1.0
33940,bff83fe5,0,87,15,25.0,7.0,15.0,7,15,3,87,1.0
33946,bffb8a41,0,15,1,11.0,1.0,6.0,1,1,1,15,0.0
33950,c000a5e5,0,17,149,1.0,1.0,1.0,2,149,13,17,1.0
33961,c009fedf,0,524,142,380.0,22.0,161.0,74,142,0,524,0.0
34004,c04d8bce,0,42,12,12.0,4.0,5.0,2,12,11,42,0.0
34029,c06a37cf,0,9,13,5.0,5.0,5.0,1,13,13,9,1.0
34058,c090277b,1,1,65,0.0,0.0,0.0,1,65,65,28,1.0
34064,c09e2b10,0,129,106,75.0,7.0,40.0,9,106,1,129,0.0
34089,c0c339d5,0,84,15,48.0,8.0,32.0,3,15,14,84,0.0
34172,c121723e,0,28,16,6.0,6.0,6.0,4,16,0,28,1.0
34204,c1494f44,0,80,29,46.0,7.0,28.0,5,29,0,80,1.0
34234,c179dfe6,0,10,14,7.0,1.0,4.0,1,14,14,10,0.0
34248,c197b684,0,138,31,86.0,8.0,39.0,4,31,9,138,1.0
34279,c1ccaee4,0,25,17,5.0,1.0,3.0,5,17,10,25,0.0
34297,c1e76d37,0,6,2,2.0,1.0,1.0,1,2,2,6,0.0
34309,c1f1146c,0,15,43,8.0,1.0,6.0,1,43,43,15,1.0
34320,c203f136,0,12,1,3.0,1.0,1.0,1,1,1,12,0.0
34343,c22a296a,0,19,14,14.0,1.0,7.0,1,14,14,19,1.0
34386,c2720c31,0,6,13,1.0,1.0,1.0,2,13,12,6,0.0
34395,c27c1ef6,0,28,31,10.0,6.0,6.0,3,31,3,28,1.0
34405,c28b49d1,0,223,9,162.0,18.0,88.0,14,9,0,223,1.0
34409,c293099c,0,7,0,3.0,1.0,2.0,1,0,0,7,0.0
34423,c2acc1c5,0,13,0,10.0,3.0,7.0,1,0,0,13,1.0
34457,c2ea963a,0,34,106,27.0,8.0,16.0,2,106,43,34,0.0
34467,c2f73520,0,4,13,1.0,1.0,1.0,1,13,13,4,0.0
34497,c31d0174,0,349,85,196.0,17.0,87.0,41,85,2,349,1.0
34520,c33ea9dc,0,4,10,1.0,1.0,1.0,1,10,10,4,0.0
34559,c368e1a8,0,17,104,3.0,2.0,2.0,2,104,2,17,1.0
34561,c369c2f2,0,23,75,16.0,5.0,7.0,2,75,15,23,0.0
34579,c3770b88,0,5,33,2.0,1.0,2.0,1,33,33,5,0.0
34582,c379df6c,0,4,75,1.0,1.0,1.0,1,75,75,4,0.0
34665,c3fa3006,0,8,0,5.0,1.0,5.0,1,0,0,8,1.0
34701,c428423f,0,11,54,2.0,2.0,2.0,3,54,2,11,0.0
34771,c48898af,0,10,15,2.0,1.0,2.0,1,15,15,10,0.0
34817,c4c0ba7a,0,14,54,5.0,1.0,2.0,2,54,2,14,0.0
34821,c4c8cae4,0,10,98,6.0,4.0,5.0,1,98,98,10,1.0
34826,c4d5cb34,0,138,53,88.0,12.0,42.0,10,53,0,138,1.0
34830,c4d74766,0,153,52,51.0,17.0,33.0,7,52,18,153,1.0
34852,c4f1e27d,1,305,81,48.0,16.0,38.0,59,72,4,358,1.0
34862,c5062a12,0,25,94,9.0,4.0,7.0,6,94,2,25,0.0
34880,c53889cc,0,293,122,251.0,12.0,59.0,5,122,120,293,1.0
34887,c541c863,1,256,54,146.0,27.0,83.0,11,54,0,276,1.0
34894,c55bb834,0,40,79,19.0,5.0,16.0,4,79,2,40,0.0
34912,c57c7861,0,4,2,1.0,1.0,1.0,1,2,2,4,0.0
34960,c5cdd194,0,32,10,18.0,8.0,16.0,2,10,9,32,0.0
34994,c6225978,0,63,14,39.0,6.0,22.0,2,14,6,63,0.0
35000,c625bb36,0,53,37,37.0,19.0,29.0,3,37,9,53,1.0
35032,c66aa086,0,42,2,21.0,3.0,11.0,1,2,2,42,0.0
35086,c6bdfde4,0,117,45,47.0,11.0,21.0,9,45,12,117,1.0
35099,c6dc20d6,0,5,4,2.0,1.0,1.0,1,4,4,5,0.0
35123,c6fa716d,3,46,92,7.0,3.0,6.0,60,3,0,615,0.0
35124,c6fa903b,0,7,10,3.0,3.0,3.0,1,10,10,7,0.0
35141,c70c10d9,0,11,5,2.0,1.0,2.0,2,5,1,11,0.0
35191,c7641d93,1,0,134,0.0,0.0,0.0,3,133,133,26,1.0
35213,c7741bdd,0,30,16,11.0,2.0,8.0,5,16,8,30,0.0
35221,c779237f,2,208,129,130.0,13.0,51.0,86,76,5,661,1.0
35254,c791db0a,0,21,120,6.0,3.0,6.0,2,120,13,21,0.0
35255,c792a751,0,56,55,30.0,3.0,17.0,8,55,10,56,1.0
35291,c7b90f94,0,45,3,30.0,5.0,22.0,3,3,0,45,1.0
35300,c7bd584a,1,144,85,37.0,2.0,22.0,94,47,1,512,0.0
35314,c7cc2c23,5,93,143,82.0,11.0,47.0,76,6,0,1561,1.0
35315,c7cdfce8,0,161,25,64.0,17.0,37.0,20,25,0,161,0.0
35338,c7fba740,0,92,9,45.0,13.0,23.0,4,9,2,92,0.0
35341,c8017cd2,0,65,146,25.0,11.0,20.0,8,146,0,65,1.0
35367,c8302549,0,53,13,19.0,2.0,10.0,8,13,0,53,1.0
35391,c857d06f,0,48,2,28.0,4.0,14.0,2,2,2,48,0.0
35447,c8abbc04,0,18,16,5.0,1.0,2.0,5,16,14,18,0.0
35450,c8b00e2d,0,2,14,0.0,0.0,0.0,1,14,14,2,0.0
35481,c8f29e88,0,1,8,0.0,0.0,0.0,1,8,8,1,0.0
35491,c9022574,0,9,7,2.0,2.0,2.0,1,7,7,9,0.0
35529,c93789af,0,47,10,15.0,7.0,8.0,8,10,6,47,1.0
35534,c93b5a28,0,149,14,134.0,16.0,65.0,1,14,14,150,0.0
35543,c943c384,0,94,67,53.0,15.0,28.0,4,67,61,94,1.0
35559,c963da7e,0,33,16,23.0,8.0,16.0,1,16,16,33,0.0
35616,c9a83ddf,0,106,9,65.0,3.0,16.0,17,9,0,106,1.0
35627,c9b986b7,0,27,8,7.0,2.0,5.0,5,8,3,27,0.0
35633,c9c3348d,0,10,1,2.0,2.0,2.0,1,1,1,10,0.0
35635,c9c59030,0,14,4,9.0,2.0,7.0,2,4,3,14,1.0
35636,c9c822d0,0,45,1,37.0,4.0,26.0,1,1,1,45,1.0
35643,c9c96c81,6,32,20,25.0,5.0,15.0,19,1,0,625,1.0
35694,ca083c0f,2,15,98,3.0,3.0,3.0,6,13,1,38,0.0
35698,ca098197,3,3,23,2.0,2.0,2.0,7,0,0,212,0.0
35705,ca13afc4,0,7,14,3.0,2.0,2.0,1,14,14,7,0.0
35714,ca24dc30,0,14,20,5.0,2.0,3.0,4,20,9,14,1.0
35726,ca3e4227,0,2,9,0.0,0.0,0.0,1,9,9,2,0.0
35750,ca6641dc,0,153,135,38.0,10.0,24.0,21,135,5,153,1.0
35751,ca66b940,0,8,1,3.0,1.0,1.0,1,1,1,8,0.0
35759,ca741cfc,0,10,8,4.0,1.0,4.0,1,8,8,10,0.0
35781,ca9ff15f,0,6,2,2.0,1.0,1.0,1,2,2,6,0.0
35797,cab76346,0,15,6,6.0,1.0,6.0,1,6,6,15,0.0
35804,cac589bf,0,4,9,1.0,1.0,1.0,1,9,9,4,0.0
35809,caca5057,0,18,3,12.0,1.0,7.0,2,3,3,18,0.0
35831,cae6d919,0,22,7,6.0,3.0,3.0,3,7,7,22,0.0
35853,cb0e1f46,0,147,42,54.0,14.0,34.0,12,42,2,147,1.0
35862,cb176aed,0,59,49,33.0,2.0,18.0,5,49,14,59,0.0
35891,cb2fee13,2,34,87,25.0,6.0,14.0,9,85,0,146,0.0
35907,cb549a59,0,12,2,3.0,1.0,1.0,2,2,2,12,1.0
35926,cb707309,0,99,110,68.0,10.0,34.0,11,110,0,99,1.0
35934,cb7e3c0f,0,4,13,1.0,1.0,1.0,1,13,13,4,0.0
35939,cb813147,0,81,15,57.0,8.0,20.0,6,15,9,81,0.0
35943,cb856018,0,5,7,1.0,1.0,1.0,1,7,7,5,0.0
35959,cb99d9f9,0,11,2,5.0,1.0,3.0,1,2,2,11,0.0
35960,cb9a2a4a,0,6,16,2.0,1.0,1.0,1,16,16,6,0.0
35970,cba8e4e5,0,479,93,404.0,66.0,228.0,26,93,3,479,0.0
35971,cba8fb47,0,54,28,17.0,9.0,14.0,4,28,8,54,1.0
35972,cbadfe11,0,69,36,41.0,3.0,18.0,3,36,29,69,1.0
36004,cbe8c0e8,0,4,0,0.0,0.0,0.0,1,0,0,4,0.0
36032,cc07e754,0,287,126,228.0,35.0,113.0,15,126,1,287,1.0
36033,cc0a39e7,0,2,11,0.0,0.0,0.0,1,11,11,2,0.0
36036,cc10d938,0,52,55,19.0,12.0,18.0,4,55,23,52,1.0
36037,cc17c380,0,10,4,2.0,1.0,1.0,1,4,4,10,0.0
36042,cc1ea2fe,0,30,15,11.0,4.0,7.0,2,15,14,30,0.0
36092,cc59ab30,2,202,52,39.0,19.0,29.0,47,42,12,358,1.0
36105,cc61955b,0,10,0,4.0,2.0,3.0,1,0,0,10,0.0
36109,cc699ec2,0,84,20,31.0,14.0,22.0,3,20,3,84,0.0
36124,cc82e97b,0,24,9,13.0,3.0,7.0,1,9,9,24,0.0
36129,cc91c67a,0,5,10,1.0,1.0,1.0,1,10,10,5,0.0
36134,cca04441,0,42,1,10.0,5.0,7.0,1,1,1,42,1.0
36135,cca0a67b,0,13,4,2.0,1.0,1.0,1,4,4,13,0.0
36139,cca96282,0,81,96,22.0,6.0,10.0,5,96,14,81,1.0
36172,ccd23c30,0,4,2,1.0,1.0,1.0,1,2,2,4,0.0
36175,ccd9c9e6,0,11,9,7.0,2.0,6.0,2,9,5,11,0.0
36216,cd18cff5,0,9,10,2.0,2.0,2.0,1,10,10,9,0.0
36222,cd1fe208,0,28,12,22.0,3.0,6.0,2,12,0,28,1.0
36225,cd241e93,0,11,12,1.0,1.0,1.0,1,12,12,11,0.0
36238,cd393c0c,0,19,116,4.0,1.0,4.0,2,116,103,19,1.0
36250,cd4aae14,2,9,14,3.0,2.0,2.0,13,1,1,211,1.0
36276,cd77d56f,0,190,14,30.0,11.0,20.0,33,14,1,190,1.0
36280,cd7c8073,0,9,37,5.0,1.0,4.0,1,37,37,9,1.0
36296,cd8ce46e,0,38,14,20.0,3.0,9.0,3,14,14,38,0.0
36299,cd91b8db,0,31,104,6.0,4.0,4.0,5,104,88,31,1.0
36328,cdbd7c3f,0,4,79,0.0,0.0,0.0,1,79,79,4,1.0
36351,cde68fd9,0,8,5,4.0,1.0,3.0,1,5,5,8,0.0
36367,cdfe9db1,0,14,0,8.0,2.0,4.0,2,0,0,14,1.0
36376,ce063834,0,10,27,5.0,1.0,4.0,1,27,27,10,1.0
36396,ce1e7a08,0,412,41,381.0,41.0,213.0,6,41,24,412,1.0
36410,ce30b977,0,362,66,267.0,52.0,155.0,20,66,4,362,1.0
36415,ce386a8b,0,10,3,5.0,3.0,4.0,1,3,3,10,1.0
36425,ce47c38d,0,83,109,22.0,10.0,13.0,8,109,10,83,0.0
36436,ce5aa06d,0,135,9,108.0,12.0,58.0,8,9,1,135,1.0
36460,ce83d00a,0,8,41,1.0,1.0,1.0,1,41,41,8,0.0
36508,cee383d4,0,18,0,7.0,3.0,5.0,1,0,0,18,0.0
36516,cef135fb,0,54,12,23.0,6.0,15.0,6,12,6,54,0.0
36525,cf0231f4,0,65,9,52.0,19.0,39.0,1,9,9,65,1.0
36537,cf0ed819,0,35,54,14.0,4.0,10.0,5,54,11,35,0.0
36542,cf17b19f,0,11,22,2.0,1.0,1.0,2,22,14,11,0.0
36543,cf1850bd,0,46,54,15.0,3.0,6.0,4,54,7,46,0.0
36593,cf541be7,0,10,4,3.0,3.0,3.0,2,4,3,10,0.0
36601,cf618493,0,76,14,56.0,18.0,39.0,2,14,14,76,0.0
36606,cf64260f,0,114,36,64.0,6.0,24.0,8,36,6,114,0.0
36613,cf6d76f6,0,38,2,6.0,3.0,4.0,4,2,1,38,0.0
36635,cf81cfe9,0,70,14,59.0,20.0,45.0,3,14,9,70,0.0
36648,cf988781,0,10,10,1.0,1.0,1.0,1,10,10,10,0.0
36651,cf9af632,0,20,0,6.0,2.0,6.0,2,0,0,20,0.0
36666,cfaa5a1b,0,47,5,15.0,7.0,11.0,3,5,5,47,0.0
36669,cfaded1d,0,4,11,1.0,1.0,1.0,1,11,11,4,0.0
36691,cfcc7807,0,12,0,7.0,1.0,5.0,1,0,0,13,0.0
36692,cfcccc8e,0,27,28,11.0,3.0,5.0,7,28,18,27,1.0
36701,cfd29302,0,4,2,1.0,1.0,1.0,1,2,2,4,0.0
36740,d000a488,0,10,9,3.0,1.0,1.0,1,9,9,10,0.0
36753,d01e50bf,0,38,13,24.0,7.0,21.0,1,13,13,38,0.0
36757,d0214611,0,71,8,40.0,9.0,26.0,11,8,0,71,0.0
36760,d024a48d,1,8,15,0.0,0.0,0.0,7,14,10,35,0.0
36761,d02535be,0,86,6,37.0,5.0,16.0,11,6,1,86,1.0
36782,d03afb1f,0,52,3,30.0,8.0,24.0,1,3,3,52,0.0
36788,d0474e09,0,11,9,4.0,4.0,4.0,1,9,9,11,0.0
36832,d08d505e,0,432,27,308.0,37.0,131.0,18,27,0,432,1.0
36867,d0c389cb,0,18,13,9.0,5.0,7.0,1,13,13,18,0.0
36876,d0c96328,0,39,15,34.0,4.0,20.0,1,15,15,39,0.0
36883,d0d3af1e,0,7,0,2.0,2.0,2.0,1,0,0,7,1.0
36918,d10826a4,3,4,58,1.0,1.0,1.0,22,2,2,356,1.0
36939,d1219cff,0,56,8,19.0,9.0,16.0,4,8,2,56,0.0
36961,d1320839,0,71,61,26.0,8.0,15.0,3,61,19,71,1.0
36982,d14b97f6,1,18,29,1.0,1.0,1.0,11,29,21,61,1.0
37048,d1883adc,0,49,68,24.0,2.0,12.0,5,68,2,49,1.0
37066,d19f03b8,0,32,69,6.0,3.0,4.0,2,69,66,32,1.0
37129,d1e0a74d,0,3,9,0.0,0.0,0.0,1,9,9,3,0.0
37195,d2465804,0,124,20,65.0,7.0,19.0,10,20,0,124,1.0
37202,d2494298,0,26,32,11.0,1.0,6.0,4,32,0,26,0.0
37211,d2561d30,1,30,4,4.0,3.0,4.0,3,4,0,40,0.0
37223,d2646614,0,202,65,72.0,12.0,44.0,24,65,7,202,1.0
37245,d27fc76c,0,18,26,13.0,3.0,6.0,1,26,26,18,0.0
37298,d2dbe0a4,0,36,9,22.0,6.0,13.0,3,9,0,36,1.0
37321,d2f866aa,0,46,14,9.0,4.0,5.0,4,14,0,46,0.0
37363,d341ab21,0,4,8,1.0,1.0,1.0,1,8,8,4,0.0
37371,d34e4f51,0,416,57,280.0,17.0,128.0,22,57,0,416,1.0
37427,d39b1961,0,14,12,6.0,3.0,3.0,3,12,10,14,1.0
37435,d3a631b7,0,4,4,1.0,1.0,1.0,1,4,4,4,0.0
37436,d3a7eaaf,0,3,1,1.0,1.0,1.0,1,1,1,3,1.0
37453,d3bb4e20,0,176,90,120.0,18.0,60.0,17,90,6,176,0.0
37477,d3db9a49,0,49,120,43.0,7.0,25.0,2,120,10,49,1.0
37490,d3eb95ae,0,69,112,12.0,8.0,9.0,10,112,51,69,1.0
37537,d4335b98,0,11,1,0.0,0.0,0.0,1,1,1,11,1.0
37541,d4370ca7,1,20,22,17.0,2.0,10.0,4,1,0,46,1.0
37557,d44923a0,0,10,19,4.0,1.0,4.0,1,19,19,10,1.0
37568,d453a08b,0,91,7,62.0,21.0,37.0,4,7,3,91,1.0
37569,d45460f7,0,8,10,5.0,1.0,3.0,1,10,10,8,0.0
37602,d4749650,1,40,30,14.0,3.0,10.0,8,5,2,101,0.0
37617,d4a147b6,0,62,34,26.0,10.0,20.0,5,34,11,62,0.0
37632,d4c494ca,0,8,0,3.0,1.0,2.0,1,0,0,8,0.0
37665,d4f0dd78,0,5,9,1.0,1.0,1.0,1,9,9,5,1.0
37688,d51220a3,0,17,79,6.0,4.0,6.0,4,79,66,17,1.0
37695,d5282f1e,0,36,17,15.0,9.0,9.0,5,17,6,36,0.0
37698,d529d7d1,0,143,24,38.0,15.0,28.0,15,24,1,143,0.0
37701,d52d4241,1,9,69,0.0,0.0,0.0,15,15,3,93,0.0
37723,d5495977,1,199,35,35.0,7.0,13.0,21,28,3,283,0.0
37737,d55f97f3,0,4,12,1.0,1.0,1.0,1,12,12,4,0.0
37740,d5607b36,0,4,58,0.0,0.0,0.0,1,58,58,4,1.0
37744,d562b322,0,29,1,7.0,5.0,5.0,2,1,0,29,1.0
37775,d58d984e,0,147,14,80.0,10.0,41.0,8,14,0,147,0.0
37802,d5cefe62,0,48,6,35.0,8.0,28.0,3,6,2,48,0.0
37804,d5d08546,1,1,18,0.0,0.0,0.0,8,1,1,70,0.0
37812,d5dc6517,0,4,2,1.0,1.0,1.0,1,2,2,4,0.0
37842,d60ac782,0,80,41,36.0,6.0,17.0,8,41,4,80,0.0
37854,d61e58d5,0,2,10,0.0,0.0,0.0,1,10,10,2,0.0
37858,d6250272,0,206,148,135.0,11.0,40.0,10,148,1,206,0.0
37859,d6278380,0,48,88,17.0,4.0,14.0,7,88,56,48,1.0
37860,d6288188,0,36,9,29.0,8.0,23.0,3,9,4,36,0.0
37863,d62a8f55,0,15,120,7.0,2.0,5.0,2,120,58,15,1.0
37866,d62d4bb3,0,27,6,10.0,6.0,8.0,4,6,1,27,0.0
37873,d635400f,0,51,61,17.0,3.0,11.0,7,61,1,51,0.0
37883,d63cb82b,0,12,77,4.0,1.0,4.0,2,77,0,12,0.0
37888,d643e5f4,0,54,75,32.0,8.0,20.0,5,75,16,54,0.0
37906,d662c05d,0,13,5,8.0,4.0,7.0,1,5,5,13,1.0
37929,d67c686e,0,14,9,4.0,4.0,4.0,1,9,9,14,0.0
37967,d6b845ff,0,6,14,2.0,1.0,2.0,1,14,14,6,0.0
37977,d6c683eb,0,13,3,7.0,3.0,5.0,2,3,3,13,0.0
37983,d6ccfb78,0,28,0,18.0,2.0,7.0,3,0,0,28,1.0
37995,d6da4843,0,4,8,1.0,1.0,1.0,1,8,8,4,1.0
37997,d6db0770,1,451,104,318.0,30.0,135.0,86,72,3,859,1.0
38014,d6f89585,1,1,77,0.0,0.0,0.0,1,77,77,17,1.0
38020,d6fec8e1,0,49,10,36.0,8.0,22.0,3,10,9,49,0.0
38024,d708d06b,0,20,49,4.0,3.0,3.0,3,49,12,20,0.0
38057,d73030a1,0,74,12,15.0,8.0,12.0,2,12,11,74,1.0
38065,d73ae9ef,0,17,13,5.0,1.0,3.0,1,13,13,17,0.0
38074,d74d7530,0,8,9,2.0,1.0,2.0,1,9,9,8,0.0
38079,d758e01c,0,358,38,296.0,9.0,88.0,15,38,9,358,0.0
38113,d784c98b,1,40,1,20.0,4.0,8.0,9,1,0,82,0.0
38118,d7898b8c,0,46,7,32.0,6.0,21.0,3,7,6,46,0.0
38123,d78a5b57,2,18,12,4.0,1.0,2.0,5,0,0,48,1.0
38160,d7c3a489,0,122,16,88.0,39.0,44.0,2,16,15,122,1.0
38181,d7e588bd,0,16,6,7.0,1.0,4.0,2,6,3,16,0.0
38195,d8001b23,0,178,149,84.0,9.0,49.0,20,149,6,178,1.0
38209,d811b534,1,228,117,52.0,7.0,21.0,30,71,4,388,1.0
38211,d81248f4,0,11,12,7.0,1.0,4.0,2,12,2,11,1.0
38238,d8496ea5,0,11,14,3.0,1.0,1.0,1,14,14,11,0.0
38284,d895fb7e,0,325,81,244.0,25.0,143.0,25,81,10,325,0.0
38328,d8ca1c88,0,25,15,6.0,3.0,3.0,2,15,15,25,0.0
38334,d8ceaf09,0,22,22,5.0,1.0,2.0,3,22,3,22,1.0
38338,d8d243b9,0,19,11,7.0,1.0,3.0,1,11,11,19,0.0
38365,d8fa7106,0,66,3,44.0,5.0,21.0,2,3,1,66,1.0
38447,d9693709,0,5,1,1.0,1.0,1.0,1,1,1,5,0.0
38486,d9834290,0,22,115,6.0,4.0,4.0,3,115,59,22,1.0
38508,d9aa9d67,0,21,34,17.0,2.0,12.0,2,34,34,21,0.0
38512,d9b36a66,0,4,9,1.0,1.0,1.0,1,9,9,4,0.0
38576,da21172c,2,17,80,5.0,4.0,4.0,25,3,0,169,1.0
38625,da7f8557,0,21,0,7.0,4.0,6.0,1,0,0,21,0.0
38631,da859947,0,38,9,23.0,10.0,17.0,1,9,9,38,0.0
38642,da93887f,0,7,11,2.0,2.0,2.0,2,11,7,7,0.0
38654,daa04243,0,32,30,7.0,3.0,6.0,4,30,3,32,1.0
38659,daa95b27,0,115,108,49.0,4.0,19.0,10,108,2,115,0.0
38662,daac08c2,0,152,146,87.0,14.0,38.0,15,146,2,152,1.0
38688,dac74d52,0,10,30,7.0,2.0,6.0,1,30,30,10,1.0
38692,dace9bc7,0,54,4,33.0,2.0,13.0,3,4,2,54,0.0
38711,daea745c,1,116,93,49.0,7.0,28.0,68,48,3,736,0.0
38733,db0f825a,1,16,7,12.0,1.0,7.0,1,7,7,17,0.0
38738,db127b75,0,168,133,100.0,14.0,46.0,10,133,73,168,1.0
38747,db2a631d,0,16,9,8.0,3.0,7.0,3,9,1,16,1.0
38749,db2b9efe,1,21,17,13.0,3.0,10.0,7,14,11,95,0.0
38751,db2c4d27,1,450,111,81.0,7.0,28.0,82,70,29,564,1.0
38781,db6657a1,0,7,9,2.0,1.0,1.0,1,9,9,7,0.0
38784,db6ee6cc,0,4,6,1.0,1.0,1.0,1,6,6,4,0.0
38812,db982e9a,0,17,13,5.0,2.0,3.0,1,13,13,17,0.0
38814,db9cbf56,0,64,9,43.0,10.0,27.0,4,9,5,64,1.0
38848,dbd918e5,0,65,1,14.0,6.0,10.0,3,1,1,65,0.0
38861,dbeac5b7,0,5,1,1.0,1.0,1.0,1,1,1,5,0.0
38873,dbfd4ec1,0,109,2,73.0,33.0,47.0,7,2,0,109,0.0
38894,dc1aecbf,0,12,7,4.0,3.0,3.0,2,7,0,12,1.0
38897,dc23f69b,0,66,20,38.0,5.0,23.0,5,20,14,66,1.0
38920,dc3b02ce,0,3,14,0.0,0.0,0.0,1,14,14,3,0.0
38943,dc5ebb9d,1,46,39,28.0,9.0,19.0,9,7,5,91,1.0
