,person,cant_sesiones_inac45MIN_ult_9999_dias,promedio_sesiones_sec_inac45MIN_ult_9999_dias,tiempo_total_sesiones_sec_inac45MIN_ult_9999_dias,cant_sesiones_inac45MIN_ult_30_dias,promedio_sesiones_sec_inac45MIN_ult_30_dias,tiempo_total_sesiones_sec_inac45MIN_ult_30_dias,cant_sesiones_inac45MIN_ult_25_dias,promedio_sesiones_sec_inac45MIN_ult_25_dias,tiempo_total_sesiones_sec_inac45MIN_ult_25_dias,cant_sesiones_inac45MIN_ult_20_dias,promedio_sesiones_sec_inac45MIN_ult_20_dias,tiempo_total_sesiones_sec_inac45MIN_ult_20_dias,cant_sesiones_inac45MIN_ult_15_dias,promedio_sesiones_sec_inac45MIN_ult_15_dias,tiempo_total_sesiones_sec_inac45MIN_ult_15_dias,cant_sesiones_inac45MIN_ult_10_dias,promedio_sesiones_sec_inac45MIN_ult_10_dias,tiempo_total_sesiones_sec_inac45MIN_ult_10_dias,cant_sesiones_inac45MIN_ult_5_dias,promedio_sesiones_sec_inac45MIN_ult_5_dias,tiempo_total_sesiones_sec_inac45MIN_ult_5_dias,cant_sesiones_inac45MIN_ult_1_dias,promedio_sesiones_sec_inac45MIN_ult_1_dias,tiempo_total_sesiones_sec_inac45MIN_ult_1_dias,cant_sesiones_inac30MIN_ult_9999_dias,promedio_sesiones_sec_inac30MIN_ult_9999_dias,tiempo_total_sesiones_sec_inac30MIN_ult_9999_dias,cant_sesiones_inac30MIN_ult_30_dias,promedio_sesiones_sec_inac30MIN_ult_30_dias,tiempo_total_sesiones_sec_inac30MIN_ult_30_dias,cant_sesiones_inac30MIN_ult_25_dias,promedio_sesiones_sec_inac30MIN_ult_25_dias,tiempo_total_sesiones_sec_inac30MIN_ult_25_dias,cant_sesiones_inac30MIN_ult_20_dias,promedio_sesiones_sec_inac30MIN_ult_20_dias,tiempo_total_sesiones_sec_inac30MIN_ult_20_dias,cant_sesiones_inac30MIN_ult_15_dias,promedio_sesiones_sec_inac30MIN_ult_15_dias,tiempo_total_sesiones_sec_inac30MIN_ult_15_dias,cant_sesiones_inac30MIN_ult_10_dias,promedio_sesiones_sec_inac30MIN_ult_10_dias,tiempo_total_sesiones_sec_inac30MIN_ult_10_dias,cant_sesiones_inac30MIN_ult_5_dias,promedio_sesiones_sec_inac30MIN_ult_5_dias,tiempo_total_sesiones_sec_inac30MIN_ult_5_dias,cant_sesiones_inac30MIN_ult_1_dias,promedio_sesiones_sec_inac30MIN_ult_1_dias,tiempo_total_sesiones_sec_inac30MIN_ult_1_dias,samsung_vistos,iphone_vistos,motorola_vistos,total_marcas_vistas,%_vistos_samsung,%_vistos_motorola,%_vistos_iphone,modelos_vistos,modelos_distintos,sku_distintos,mod_mas_visto_ult_9999_dias,total_vistos_ult_9999_dias,%_mas_visto_ult_9999_dias,mod_mas_visto_ult_30_dias,total_vistos_ult_30_dias,%_mas_visto_ult_30_dias,mod_mas_visto_ult_25_dias,total_vistos_ult_25_dias,%_mas_visto_ult_25_dias,mod_mas_visto_ult_20_dias,total_vistos_ult_20_dias,%_mas_visto_ult_20_dias,mod_mas_visto_ult_15_dias,total_vistos_ult_15_dias,%_mas_visto_ult_15_dias,mod_mas_visto_ult_10_dias,total_vistos_ult_10_dias,%_mas_visto_ult_10_dias,mod_mas_visto_ult_5_dias,total_vistos_ult_5_dias,%_mas_visto_ult_5_dias,mod_mas_visto_ult_1_dias,total_vistos_ult_1_dias,%_mas_visto_ult_1_dias,#Camino,compro,#pasos_antes_comprar,primera_actividad_ultimo_paso,ultima_actividad,primera_actividad,check_ult_9999_dias,check_ult_30_dias,check_ult_25_dias,check_ult_20_dias,check_ult_15_dias,check_ult_10_dias,check_ult_5_dias,check_ult_1_dias,ult_checkout_dias,ult_checkout_segundos,mod_dist_check_ult_9999_dias,mod_dist_check_ult_30_dias,mod_dist_check_ult_25_dias,mod_dist_check_ult_20_dias,mod_dist_check_ult_15_dias,mod_dist_check_ult_10_dias,mod_dist_check_ult_5_dias,mod_dist_check_ult_1_dias,act_ult_9999_dias,act_ult_30_dias,act_ult_25_dias,act_ult_20_dias,act_ult_15_dias,act_ult_10_dias,act_ult_5_dias,act_ult_1_dias,conv_ult_9999_dias,conv_ult_30_dias,conv_ult_25_dias,conv_ult_20_dias,conv_ult_15_dias,conv_ult_10_dias,conv_ult_5_dias,conv_ult_1_dias,country_0,country_1,country_2,country_3,country_4,country_5,country_6,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,city_0,city_1,city_2,city_3,city_4,city_5,city_6,city_7,city_8,city_9,city_10,city_11,label
24365,a1266388,14,66.0,928.0000000000001,2.0,164.0,328.0,2.0,164.0,328.0,2.0,164.0,328.0,1.0,20.0,20.0,1.0,20.0,20.0,1.0,20.0,20.0,0.0,0.0,0.0,14,66.0,928.0000000000001,2.0,164.0,328.0,2.0,164.0,328.0,2.0,164.0,328.0,1.0,20.0,20.0,1.0,20.0,20.0,1.0,20.0,20.0,0.0,0.0,0.0,9.0,14.0,13.0,36.0,0.25,0.3611111111111111,0.3888888888888889,36.0,13.0,25.0,10.0,36.0,0.2777777777777778,10.0,13.0,0.7692307692307693,10.0,13.0,0.7692307692307693,10.0,13.0,0.7692307692307693,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0,0,88,61,3,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,20.0,20.0,20.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1.0
24377,a142c7d0,1,464.00000000000006,464.00000000000006,1.0,464.00000000000006,464.00000000000006,1.0,464.00000000000006,464.00000000000006,1.0,464.00000000000006,464.00000000000006,1.0,464.00000000000006,464.00000000000006,1.0,464.00000000000006,464.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1,464.00000000000006,464.00000000000006,1.0,464.00000000000006,464.00000000000006,1.0,464.00000000000006,464.00000000000006,1.0,464.00000000000006,464.00000000000006,1.0,464.00000000000006,464.00000000000006,1.0,464.00000000000006,464.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,461544.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0
24393,a16bc220,2,242.00000000000003,485.00000000000006,2.0,242.00000000000003,485.00000000000006,2.0,242.00000000000003,485.00000000000006,2.0,242.00000000000003,485.00000000000006,2.0,242.00000000000003,485.00000000000006,2.0,242.00000000000003,485.00000000000006,2.0,242.00000000000003,485.00000000000006,0.0,0.0,0.0,2,242.00000000000003,485.00000000000006,2.0,242.00000000000003,485.00000000000006,2.0,242.00000000000003,485.00000000000006,2.0,242.00000000000003,485.00000000000006,2.0,242.00000000000003,485.00000000000006,2.0,242.00000000000003,485.00000000000006,2.0,242.00000000000003,485.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,7.0,8.0,15.0,0.5333333333333333,8.0,15.0,0.5333333333333333,8.0,15.0,0.5333333333333333,8.0,15.0,0.5333333333333333,8.0,15.0,0.5333333333333333,8.0,15.0,0.5333333333333333,8.0,15.0,0.5333333333333333,0.0,0.0,0.0,0,0,32,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32.0,32.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
24418,a1918050,30,371.0,11133.0,30.0,371.0,11133.0,30.0,371.0,11133.0,30.0,371.0,11133.0,30.0,371.0,11133.0,30.0,371.0,11133.0,21.0,126.00000000000001,2649.0,6.0,184.0,1104.0,31,280.0,8665.0,31.0,280.0,8665.0,31.0,280.0,8665.0,31.0,280.0,8665.0,31.0,280.0,8665.0,31.0,280.0,8665.0,21.0,126.00000000000001,2649.0,6.0,184.0,1104.0,50.0,1.0,1.0,52.0,0.9615384615384616,0.019230769230769232,0.019230769230769232,52.0,7.0,26.0,31.0,52.0,0.5961538461538461,31.0,52.0,0.5961538461538461,31.0,52.0,0.5961538461538461,31.0,52.0,0.5961538461538461,31.0,52.0,0.5961538461538461,31.0,52.0,0.5961538461538461,3.0,7.0,0.42857142857142855,2.0,4.0,0.5,2,0,107,6,0,6,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,6.0,530656.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,129,129.0,129.0,129.0,129.0,129.0,45.0,22.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0
24429,a1b0d9e0,4,367.0,1467.0,4.0,367.0,1467.0,4.0,367.0,1467.0,4.0,367.0,1467.0,4.0,367.0,1467.0,4.0,367.0,1467.0,4.0,367.0,1467.0,2.0,32.0,65.0,4,367.0,1467.0,4.0,367.0,1467.0,4.0,367.0,1467.0,4.0,367.0,1467.0,4.0,367.0,1467.0,4.0,367.0,1467.0,4.0,367.0,1467.0,2.0,32.0,65.0,11.0,1.0,1.0,13.0,0.8461538461538461,0.07692307692307693,0.07692307692307693,13.0,4.0,5.0,9.0,13.0,0.6923076923076923,9.0,13.0,0.6923076923076923,9.0,13.0,0.6923076923076923,9.0,13.0,0.6923076923076923,9.0,13.0,0.6923076923076923,9.0,13.0,0.6923076923076923,9.0,13.0,0.6923076923076923,5.0,5.0,1.0,1,0,25,1,0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,167227.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,39,39.0,39.0,39.0,39.0,39.0,39.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0
24451,a1c967fa,1,56.0,56.0,1.0,56.0,56.0,1.0,56.0,56.0,1.0,56.0,56.0,1.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,56.0,56.0,1.0,56.0,56.0,1.0,56.0,56.0,1.0,56.0,56.0,1.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,13,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0
24454,a1d1e7de,3,61.00000000000001,184.0,3.0,61.00000000000001,184.0,2.0,18.0,35.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3,61.00000000000001,184.0,3.0,61.00000000000001,184.0,2.0,18.0,35.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,4.0,0.5,2.0,4.0,0.5,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,12,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12.0,7.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0
24487,a20774c5,1,65.0,65.0,1.0,65.0,65.0,1.0,65.0,65.0,1.0,65.0,65.0,1.0,65.0,65.0,1.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65.0,65.0,1.0,65.0,65.0,1.0,65.0,65.0,1.0,65.0,65.0,1.0,65.0,65.0,1.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,9,9,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,782822.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0.0
24494,a20d70d4,1,1558.0,1558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1558.0,1558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,11.0,0.7272727272727273,0.0,0.2727272727272727,15.0,4.0,10.0,6.0,15.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,102,102,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1.0
24501,a21475b3,14,848.0,11877.0,10.0,1094.0,10939.0,10.0,1094.0,10939.0,5.0,607.0,3035.0,5.0,607.0,3035.0,5.0,607.0,3035.0,3.0,810.0,2430.0,1.0,349.0,349.0,15,627.0,9408.0,11.0,770.0,8470.0,11.0,770.0,8470.0,5.0,607.0,3035.0,5.0,607.0,3035.0,5.0,607.0,3035.0,3.0,810.0,2430.0,1.0,349.0,349.0,12.0,310.0,9.0,331.0,0.03625377643504532,0.027190332326283987,0.9365558912386707,331.0,18.0,102.0,138.0,331.0,0.4169184290030212,138.0,307.0,0.4495114006514658,138.0,307.0,0.4495114006514658,60.0,153.0,0.39215686274509803,60.0,153.0,0.39215686274509803,60.0,153.0,0.39215686274509803,57.0,119.0,0.4789915966386555,5.0,29.0,0.1724137931034483,0,0,395,72,0,72,5.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,3.0,259388.00000000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,395,355.0,355.0,188.0,188.0,188.0,128.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1.0
24511,a2262fb7,1,353.0,353.0,1.0,353.0,353.0,1.0,353.0,353.0,1.0,353.0,353.0,1.0,353.0,353.0,1.0,353.0,353.0,1.0,353.0,353.0,0.0,0.0,0.0,1,353.0,353.0,1.0,353.0,353.0,1.0,353.0,353.0,1.0,353.0,353.0,1.0,353.0,353.0,1.0,353.0,353.0,1.0,353.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,5.0,4.0,7.0,0.5714285714285714,4.0,7.0,0.5714285714285714,4.0,7.0,0.5714285714285714,4.0,7.0,0.5714285714285714,4.0,7.0,0.5714285714285714,4.0,7.0,0.5714285714285714,4.0,7.0,0.5714285714285714,0.0,0.0,0.0,0,0,8,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1.0
24557,a279339a,1,147.0,147.0,1.0,147.0,147.0,1.0,147.0,147.0,1.0,147.0,147.0,1.0,147.0,147.0,1.0,147.0,147.0,1.0,147.0,147.0,0.0,0.0,0.0,1,147.0,147.0,1.0,147.0,147.0,1.0,147.0,147.0,1.0,147.0,147.0,1.0,147.0,147.0,1.0,147.0,147.0,1.0,147.0,147.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.5,0.0,0.5,2.0,2.0,2.0,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0,0,11,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,381754.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11,11.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
24586,a2a4a31f,3,49.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,49.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,1.0,0.0,0.0,11.0,2.0,6.0,10.0,11.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,76,54,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1.0
24615,a2ce8f2c,13,333.0,4334.0,13.0,333.0,4334.0,13.0,333.0,4334.0,13.0,333.0,4334.0,13.0,333.0,4334.0,8.0,343.0,2743.0,4.0,435.0,1739.0,1.0,1003.0000000000001,1003.0000000000001,13,333.0,4334.0,13.0,333.0,4334.0,13.0,333.0,4334.0,13.0,333.0,4334.0,13.0,333.0,4334.0,8.0,343.0,2743.0,4.0,435.0,1739.0,1.0,1003.0000000000001,1003.0000000000001,32.0,9.0,6.0,47.0,0.6808510638297872,0.1276595744680851,0.19148936170212766,47.0,12.0,21.0,9.0,47.0,0.19148936170212766,9.0,47.0,0.19148936170212766,9.0,47.0,0.19148936170212766,9.0,47.0,0.19148936170212766,9.0,47.0,0.19148936170212766,6.0,20.0,0.3,4.0,10.0,0.4,1.0,2.0,0.5,0,0,129,12,0,12,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,12.0,1080529.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,129,129.0,129.0,129.0,129.0,65.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0.0
24635,a2f9e8a3,5,727.0,3634.0,1.0,863.0,863.0,1.0,863.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,254.00000000000003,1524.0,1.0,863.0,863.0,1.0,863.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,21.0,30.0,0.26666666666666666,0.7,0.03333333333333333,30.0,8.0,15.0,10.0,30.0,0.3333333333333333,2.0,5.0,0.4,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53,70,24,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,6000582.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.0
24689,a3548a03,1,31.000000000000004,31.000000000000004,1.0,31.000000000000004,31.000000000000004,1.0,31.000000000000004,31.000000000000004,1.0,31.000000000000004,31.000000000000004,1.0,31.000000000000004,31.000000000000004,1.0,31.000000000000004,31.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,31.000000000000004,31.000000000000004,1.0,31.000000000000004,31.000000000000004,1.0,31.000000000000004,31.000000000000004,1.0,31.000000000000004,31.000000000000004,1.0,31.000000000000004,31.000000000000004,1.0,31.000000000000004,31.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1.0
24700,a36ec27c,3,160.0,480.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,160.0,480.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.0,3.0,2.0,2.0,2.0,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,66,65,66,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,5738246.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1.0
24720,a3a172ed,4,950.0000000000001,3802.0000000000005,4.0,950.0000000000001,3802.0000000000005,4.0,950.0000000000001,3802.0000000000005,4.0,950.0000000000001,3802.0000000000005,4.0,950.0000000000001,3802.0000000000005,4.0,950.0000000000001,3802.0000000000005,1.0,538.0,538.0,0.0,0.0,0.0,4,950.0000000000001,3802.0000000000005,4.0,950.0000000000001,3802.0000000000005,4.0,950.0000000000001,3802.0000000000005,4.0,950.0000000000001,3802.0000000000005,4.0,950.0000000000001,3802.0000000000005,4.0,950.0000000000001,3802.0000000000005,1.0,538.0,538.0,0.0,0.0,0.0,1.0,0.0,12.0,13.0,0.07692307692307693,0.9230769230769231,0.0,13.0,3.0,5.0,11.0,13.0,0.8461538461538461,11.0,13.0,0.8461538461538461,11.0,13.0,0.8461538461538461,11.0,13.0,0.8461538461538461,11.0,13.0,0.8461538461538461,11.0,13.0,0.8461538461538461,6.0,7.0,0.8571428571428571,0.0,0.0,0.0,0,0,29,7,3,7,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,3.0,267805.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,29,29.0,29.0,29.0,29.0,29.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.0
24722,a3a339fa,3,77.0,231.00000000000003,2.0,104.0,207.0,2.0,104.0,207.0,1.0,206.0,206.0,1.0,206.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,77.0,231.00000000000003,2.0,104.0,207.0,2.0,104.0,207.0,1.0,206.0,206.0,1.0,206.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,0.7142857142857143,0.0,0.2857142857142857,7.0,4.0,5.0,4.0,7.0,0.5714285714285714,4.0,6.0,0.6666666666666666,4.0,6.0,0.6666666666666666,4.0,5.0,0.8,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,48,14,48,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,1247045.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20,15.0,15.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0
