,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,cantidad_sesiones,#act_ult30dias,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
29686,a8455b08,0,27,15,23.0,3.0,11.0,1,27.0,15,15,27,0.0
29692,a8492e11,0,5,0,1.0,1.0,1.0,1,6.0,0,0,6,1.0
29694,a84dbc5c,0,59,16,52.0,10.0,34.0,1,59.0,16,16,59,0.0
29715,a879f712,0,549,142,414.0,28.0,109.0,40,173.0,142,4,549,1.0
29735,a89f9c68,0,9,10,3.0,2.0,3.0,2,9.0,10,9,9,0.0
29810,a8f99288,0,56,48,16.0,10.0,11.0,10,22.0,48,1,56,0.0
29833,a926920d,0,11,6,5.0,2.0,3.0,1,11.0,6,6,11,0.0
29870,a945809a,1,4,1,0.0,0.0,0.0,2,5.0,1,0,5,0.0
29876,a94cb076,0,383,8,268.0,47.0,146.0,11,383.0,8,0,383,0.0
29877,a94df466,0,29,0,8.0,6.0,7.0,1,29.0,0,0,29,1.0
29897,a963515b,5,2,83,1.0,1.0,1.0,6,0.0,69,69,103,1.0
29915,a990c250,0,516,21,398.0,26.0,142.0,10,516.0,21,1,516,0.0
29936,a9b741da,0,17,2,3.0,1.0,3.0,2,17.0,2,2,17,0.0
29960,a9d069d2,0,7,71,0.0,0.0,0.0,1,0.0,71,71,7,0.0
29992,aa129562,0,16,10,5.0,2.0,3.0,3,16.0,10,4,16,0.0
29997,aa1e5509,0,55,12,20.0,7.0,13.0,5,55.0,12,3,55,0.0
29999,aa1edfc0,0,6,9,2.0,1.0,1.0,1,6.0,9,9,6,0.0
30023,aa3cbc43,0,64,3,38.0,8.0,25.0,4,64.0,3,0,64,1.0
30031,aa475895,0,14,7,6.0,2.0,4.0,1,14.0,7,7,14,0.0
30057,aa75a008,0,29,16,9.0,5.0,7.0,4,29.0,16,6,29,0.0
30085,aa974a9b,0,33,147,18.0,3.0,14.0,4,19.0,147,9,33,1.0
30100,aaa4e8a2,0,16,15,7.0,3.0,6.0,3,16.0,15,11,16,1.0
30112,aab943a0,2,5,56,1.0,1.0,1.0,51,86.0,9,3,426,0.0
30153,aae010d6,0,120,22,56.0,14.0,32.0,15,120.0,22,11,120,0.0
30183,aafda668,0,8,1,0.0,0.0,0.0,1,8.0,1,1,8,1.0
30194,ab171260,0,39,10,27.0,5.0,21.0,2,39.0,10,1,39,0.0
30237,ab657cda,1,40,18,20.0,9.0,12.0,15,125.0,1,0,125,1.0
30249,ab7a1944,0,8,8,3.0,1.0,2.0,2,8.0,8,8,8,0.0
30261,ab98a21e,0,38,14,31.0,3.0,15.0,1,39.0,14,14,39,0.0
30265,ab9ea2aa,0,16,14,4.0,1.0,1.0,1,16.0,14,14,16,0.0
30273,aba3e484,1,2,5,0.0,0.0,0.0,5,76.0,1,1,76,0.0
30294,abc8a440,0,111,41,81.0,24.0,57.0,9,58.0,41,4,111,1.0
30300,abd02b05,0,5,10,2.0,1.0,2.0,1,5.0,10,10,5,0.0
30310,abd61dd4,6,68,31,19.0,4.0,10.0,26,487.0,13,0,487,1.0
30314,abd9fc11,0,21,14,6.0,3.0,5.0,1,21.0,14,14,21,0.0
30319,abdf1d3b,0,15,3,12.0,2.0,7.0,1,15.0,3,3,15,1.0
30368,ac172e7a,1,21,9,6.0,2.0,5.0,7,66.0,8,2,66,0.0
30372,ac201b9a,0,5,10,1.0,1.0,1.0,2,5.0,10,10,5,0.0
30378,ac358aa5,0,54,25,29.0,3.0,16.0,6,54.0,25,0,54,0.0
30382,ac39e899,0,78,9,46.0,10.0,23.0,12,78.0,9,2,78,0.0
30394,ac4a94ea,0,218,72,152.0,27.0,76.0,23,177.0,72,0,218,1.0
30395,ac4ef1f4,0,91,35,37.0,10.0,25.0,4,18.0,35,21,91,0.0
30458,ac9e1ec1,0,8,1,3.0,1.0,2.0,1,8.0,1,1,8,1.0
30467,acab6e7f,1,8,16,0.0,0.0,0.0,12,136.0,2,1,136,0.0
30487,acc30075,0,101,10,46.0,13.0,35.0,16,101.0,10,0,101,1.0
30489,acc58828,0,7,13,1.0,1.0,1.0,1,7.0,13,13,7,0.0
30508,acd2dc1e,0,40,73,13.0,8.0,9.0,5,0.0,73,35,40,0.0
30511,acd4de51,0,20,18,4.0,3.0,4.0,4,20.0,18,6,20,1.0
30521,ace40a3d,0,14,72,9.0,1.0,8.0,1,0.0,72,72,14,1.0
30527,ace863fb,0,3,1,0.0,0.0,0.0,1,3.0,1,1,3,0.0
30568,ad2abff2,0,50,24,17.0,11.0,15.0,2,50.0,24,9,50,0.0
30580,ad33cf1c,0,47,40,12.0,3.0,6.0,7,15.0,40,2,47,0.0
30582,ad36470b,0,16,11,3.0,1.0,2.0,1,16.0,11,11,16,0.0
30639,ad7b32c6,0,91,22,72.0,11.0,38.0,4,91.0,22,1,91,0.0
30678,adaa9274,0,23,10,13.0,4.0,11.0,2,23.0,10,2,23,1.0
30704,adcefc78,0,13,17,2.0,1.0,2.0,3,13.0,17,2,13,1.0
30714,addba28c,0,78,53,49.0,11.0,30.0,6,17.0,53,0,78,0.0
30716,ade23083,0,19,10,7.0,4.0,6.0,1,19.0,10,10,19,0.0
30720,ade74b47,0,5,7,1.0,1.0,1.0,1,5.0,7,7,5,0.0
30731,adf8a4fa,0,4,16,1.0,1.0,1.0,1,4.0,16,16,4,0.0
30740,ae12cc10,1,7,24,3.0,2.0,3.0,13,180.0,16,9,180,1.0
30755,ae2136c0,0,82,0,64.0,5.0,27.0,1,82.0,0,0,82,1.0
30771,ae3c0d0e,0,19,33,5.0,4.0,5.0,3,10.0,33,8,19,1.0
30772,ae40ef3e,0,47,3,19.0,4.0,11.0,2,47.0,3,3,47,0.0
30813,ae7f8d06,0,11,13,3.0,1.0,1.0,1,11.0,13,13,11,0.0
30815,ae86cc6e,0,13,1,2.0,2.0,2.0,3,13.0,1,0,13,1.0
30838,aea08d3b,0,28,4,6.0,3.0,5.0,2,28.0,4,4,28,0.0
30851,aeae2710,0,26,0,8.0,3.0,6.0,2,26.0,0,0,26,1.0
30861,aec281c4,1,4,0,1.0,1.0,1.0,4,31.0,0,0,31,0.0
30871,aecaf49d,0,71,35,51.0,11.0,27.0,7,51.0,35,2,71,0.0
30876,aecd6ca4,0,8,1,4.0,1.0,4.0,1,8.0,1,1,8,0.0
30888,aedb3e2d,0,51,0,29.0,14.0,18.0,1,51.0,0,0,51,1.0
30905,aef371a2,0,33,13,25.0,3.0,11.0,4,33.0,13,6,33,0.0
30914,af00e24b,0,26,5,21.0,8.0,14.0,1,26.0,5,5,26,1.0
30929,af12860a,0,15,2,7.0,2.0,6.0,1,15.0,2,2,15,0.0
30931,af16baa7,0,31,60,19.0,4.0,12.0,3,17.0,60,6,31,1.0
30946,af335cc0,0,3,5,1.0,1.0,1.0,1,3.0,5,5,3,1.0
30954,af43f515,0,3,26,1.0,1.0,1.0,1,3.0,26,26,3,1.0
30973,af5cc252,0,10,5,3.0,1.0,2.0,2,10.0,5,1,10,0.0
31009,af8b71ab,0,26,18,16.0,3.0,11.0,3,26.0,18,0,26,0.0
31051,afcfafc5,0,13,11,0.0,0.0,0.0,1,13.0,11,11,13,1.0
31063,afdedda5,0,72,65,54.0,14.0,30.0,2,4.0,65,23,72,1.0
31064,afe0a233,0,21,33,3.0,2.0,3.0,5,13.0,33,3,21,0.0
31134,b0586aac,1,28,13,1.0,1.0,1.0,10,50.0,11,0,50,0.0
31201,b0e36f1d,0,46,7,15.0,7.0,9.0,6,46.0,7,0,46,0.0
31209,b0f4e0ca,0,4,15,1.0,1.0,1.0,1,4.0,15,15,4,0.0
31210,b0f54bb6,0,4,3,1.0,1.0,1.0,1,4.0,3,3,4,0.0
31249,b12bb1b5,1,2,64,1.0,1.0,1.0,3,11.0,11,11,27,0.0
31266,b145cc23,0,3,50,1.0,1.0,1.0,1,0.0,50,50,3,1.0
31297,b180df20,0,105,32,31.0,13.0,20.0,8,70.0,32,9,105,1.0
31315,b1a56e83,0,1,3,0.0,0.0,0.0,1,1.0,3,3,1,0.0
31349,b1df42a8,1,3,119,0.0,0.0,0.0,3,16.0,1,1,31,0.0
31377,b208f85a,0,7,7,2.0,1.0,1.0,1,7.0,7,7,7,0.0
31389,b20f7ed6,0,36,9,25.0,4.0,8.0,2,36.0,9,8,36,0.0
31395,b21a7f09,0,20,13,8.0,6.0,6.0,2,20.0,13,12,20,0.0
31402,b21cc59c,2,31,89,25.0,4.0,16.0,19,331.0,6,4,367,1.0
31479,b2795b09,0,81,0,55.0,10.0,41.0,2,81.0,0,0,81,0.0
31485,b27dba1a,0,75,15,42.0,5.0,24.0,13,75.0,15,0,75,0.0
31524,b2c88972,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
31545,b2e3814a,0,98,101,31.0,8.0,19.0,23,29.0,101,12,98,0.0
31557,b2ff611e,0,38,15,30.0,10.0,22.0,2,38.0,15,15,38,0.0
31596,b3443fd7,0,37,0,15.0,6.0,13.0,2,37.0,0,0,37,0.0
31601,b34a0d69,0,127,25,107.0,9.0,59.0,7,127.0,25,3,127,0.0
31624,b36d70b3,0,13,1,8.0,6.0,6.0,1,13.0,1,1,13,0.0
31660,b3ad3317,0,75,3,45.0,18.0,34.0,5,75.0,3,0,75,0.0
31661,b3ad82f0,0,42,15,30.0,3.0,10.0,3,42.0,15,15,42,0.0
31698,b3c45e4b,11,13,26,4.0,1.0,3.0,74,665.0,0,0,665,1.0
31726,b3e92cbe,0,17,15,7.0,1.0,5.0,2,17.0,15,8,17,0.0
31731,b3ef7e7a,0,31,29,10.0,6.0,8.0,6,31.0,29,0,31,0.0
31742,b3fff370,0,124,82,91.0,13.0,66.0,15,23.0,82,5,124,0.0
31751,b406cdfc,3,12,112,4.0,2.0,4.0,12,93.0,9,7,146,0.0
31795,b42fdb49,0,28,46,17.0,6.0,13.0,2,20.0,46,4,28,0.0
31810,b4440927,0,14,16,8.0,2.0,5.0,2,14.0,16,16,14,0.0
31821,b4622c23,0,17,0,4.0,3.0,3.0,2,17.0,0,0,17,0.0
31822,b462c229,0,19,97,11.0,2.0,9.0,3,9.0,97,29,19,0.0
31836,b477b523,0,97,46,47.0,12.0,27.0,4,31.0,46,23,97,0.0
31844,b489c287,0,8,3,3.0,1.0,1.0,1,8.0,3,3,8,0.0
31921,b4cdf2b5,30,2,59,0.0,0.0,0.0,46,300.0,0,0,425,1.0
31937,b4e3e73b,0,15,1,11.0,3.0,9.0,2,15.0,1,1,15,1.0
31944,b4ebb2a0,0,23,10,12.0,2.0,7.0,3,23.0,10,8,23,0.0
31956,b4ff510a,0,35,8,12.0,4.0,8.0,3,35.0,8,7,35,1.0
31975,b514fb8a,0,1247,97,989.0,52.0,303.0,107,292.0,97,0,1247,0.0
31984,b520d2dd,0,41,17,20.0,5.0,12.0,4,41.0,17,4,41,0.0
31990,b529f321,0,12,16,5.0,1.0,3.0,2,12.0,16,13,12,0.0
31997,b535602a,1,54,142,32.0,8.0,23.0,6,7.0,142,7,55,1.0
32019,b55ff7ef,1,458,88,222.0,30.0,116.0,66,131.0,81,0,626,0.0
32057,b58be789,0,15,30,5.0,1.0,3.0,3,15.0,30,22,15,0.0
32058,b58c801f,0,32,2,15.0,6.0,10.0,2,32.0,2,1,32,0.0
32070,b5975382,0,57,62,29.0,4.0,15.0,3,55.0,62,1,57,1.0
32079,b5a1cb92,0,14,10,5.0,3.0,5.0,1,14.0,10,10,14,0.0
32093,b5b0989d,1,511,60,299.0,32.0,119.0,39,359.0,43,1,512,1.0
32109,b5cb7708,0,188,133,97.0,23.0,60.0,17,0.0,133,51,188,1.0
32155,b6070c3d,2,59,39,30.0,8.0,21.0,15,9.0,38,25,97,1.0
32156,b60794ac,0,206,71,44.0,15.0,32.0,15,183.0,71,1,206,1.0
32157,b609283f,0,100,45,31.0,5.0,19.0,10,81.0,45,12,100,0.0
32175,b6234afd,0,2,3,0.0,0.0,0.0,1,2.0,3,3,2,0.0
32200,b64619dc,1,1,21,1.0,1.0,1.0,16,303.0,1,1,303,0.0
32201,b64651f2,0,110,10,64.0,8.0,38.0,10,110.0,10,1,110,0.0
32202,b6497940,0,27,119,8.0,3.0,6.0,7,0.0,119,45,27,1.0
32215,b65918f6,0,2,2,0.0,0.0,0.0,1,2.0,2,2,2,0.0
32217,b65be4d3,0,229,114,153.0,9.0,35.0,22,226.0,114,0,229,0.0
32227,b667e544,0,10,10,3.0,3.0,3.0,2,10.0,10,10,10,1.0
32232,b6698ae7,2,4,92,0.0,0.0,0.0,24,26.0,8,7,70,0.0
32289,b6aaeb54,0,12,78,1.0,1.0,1.0,3,9.0,78,8,12,0.0
32300,b6b638d0,0,68,148,39.0,20.0,28.0,3,0.0,148,139,68,1.0
32314,b6cc0385,0,116,2,103.0,8.0,53.0,2,116.0,2,0,116,0.0
32361,b71121a9,0,15,10,10.0,2.0,6.0,1,15.0,10,10,15,0.0
32368,b71798a7,0,87,39,51.0,3.0,16.0,12,57.0,39,1,87,1.0
32371,b71da444,0,23,120,9.0,3.0,7.0,4,19.0,120,4,23,1.0
32376,b722c483,0,8,0,1.0,1.0,1.0,1,8.0,0,0,8,0.0
32400,b74cb601,0,11,2,4.0,1.0,2.0,3,11.0,2,2,11,0.0
32415,b75d69a8,0,8,15,3.0,1.0,3.0,1,8.0,15,15,8,0.0
32419,b75f3d6d,0,45,93,14.0,4.0,8.0,10,0.0,93,32,45,1.0
32420,b7617c4c,0,35,14,10.0,5.0,7.0,1,35.0,14,14,35,0.0
32430,b7688552,1,52,114,20.0,11.0,19.0,12,94.0,2,0,108,0.0
32432,b76de2ab,0,17,3,10.0,2.0,7.0,1,17.0,3,3,17,0.0
32516,b7e27470,0,120,34,54.0,4.0,18.0,25,114.0,34,0,120,0.0
32517,b7e27b0e,0,48,83,13.0,2.0,5.0,10,4.0,83,0,48,1.0
32519,b7e2840a,1,93,55,30.0,8.0,21.0,13,42.0,51,10,128,1.0
32548,b80662c6,0,6,7,3.0,1.0,3.0,1,6.0,7,7,6,0.0
32583,b8324621,0,74,48,23.0,12.0,16.0,6,61.0,48,1,74,1.0
32603,b84c1a01,0,6,11,3.0,1.0,3.0,1,6.0,11,11,6,0.0
32610,b854e729,0,85,8,47.0,17.0,34.0,5,85.0,8,4,85,0.0
32613,b857595e,0,9,8,5.0,1.0,2.0,1,9.0,8,7,9,0.0
32623,b866afff,2,224,25,65.0,21.0,36.0,19,297.0,14,0,297,1.0
32642,b8755a75,0,23,8,18.0,10.0,16.0,2,23.0,8,1,23,0.0
32658,b884a53c,0,21,16,7.0,3.0,7.0,3,21.0,16,4,21,0.0
32677,b8a44590,0,11,5,1.0,1.0,1.0,3,11.0,5,3,11,1.0
32687,b8b7109c,1,44,8,19.0,2.0,8.0,7,63.0,7,3,63,0.0
32700,b8c86b61,0,6,2,4.0,1.0,2.0,2,7.0,2,1,7,1.0
32723,b8f322d5,0,3,11,0.0,0.0,0.0,1,3.0,11,11,3,0.0
32733,b9053067,0,63,4,50.0,16.0,24.0,4,63.0,4,0,63,1.0
32737,b911054a,0,6,16,2.0,2.0,2.0,1,6.0,16,16,6,1.0
32749,b91d857d,0,7,3,3.0,1.0,2.0,1,7.0,3,3,7,0.0
32763,b931ca90,0,18,20,10.0,3.0,7.0,3,18.0,20,10,18,0.0
32777,b942535c,0,30,18,5.0,3.0,4.0,5,30.0,18,4,30,0.0
32792,b9628c41,1,566,51,303.0,54.0,158.0,104,185.0,37,2,1166,1.0
32817,b978f556,1,17,12,6.0,4.0,5.0,2,60.0,11,11,60,0.0
32827,b98d17d1,0,2,10,0.0,0.0,0.0,1,2.0,10,10,2,0.0
32848,b9b759e5,0,4,11,1.0,1.0,1.0,1,4.0,11,11,4,1.0
32866,b9cc60f6,0,22,11,12.0,2.0,7.0,3,22.0,11,1,22,0.0
32878,b9dc0253,1,100,40,42.0,8.0,28.0,12,86.0,35,1,114,0.0
32911,ba0e5381,0,4,21,0.0,0.0,0.0,1,4.0,21,21,4,1.0
32913,ba10d1b3,0,126,66,73.0,4.0,31.0,8,42.0,66,3,126,1.0
32937,ba3c6116,1,1,108,0.0,0.0,0.0,3,0.0,76,76,21,1.0
32964,ba57bafd,0,49,132,17.0,2.0,8.0,5,11.0,132,16,49,1.0
32966,ba5b3f66,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
32969,ba5fd3d5,0,120,52,67.0,17.0,43.0,21,36.0,52,5,120,1.0
32978,ba72c39c,2,39,9,0.0,0.0,0.0,24,198.0,1,0,198,0.0
32991,ba8700be,0,15,12,6.0,2.0,4.0,1,15.0,12,12,15,0.0
33004,baa23686,0,41,111,17.0,9.0,15.0,7,14.0,111,1,41,0.0
33070,bb00871f,0,3,5,1.0,1.0,1.0,1,3.0,5,5,3,0.0
33074,bb087f03,0,18,20,0.0,0.0,0.0,4,18.0,20,17,18,1.0
33076,bb098b89,1,4,16,1.0,1.0,1.0,3,32.0,10,0,32,0.0
33093,bb1e8dcb,0,4,0,1.0,1.0,1.0,1,4.0,0,0,4,0.0
33104,bb334ada,0,227,139,172.0,22.0,101.0,8,99.0,139,1,227,0.0
33106,bb366d88,0,37,9,30.0,4.0,23.0,3,37.0,9,8,37,0.0
33151,bb705fcd,0,25,8,8.0,6.0,6.0,6,25.0,8,0,25,0.0
33169,bb850737,0,19,6,4.0,4.0,4.0,2,19.0,6,4,19,1.0
33174,bb8b4bac,1,3,146,1.0,1.0,1.0,2,0.0,144,144,21,1.0
33210,bbbae6b8,0,8,9,2.0,1.0,1.0,1,8.0,9,9,8,0.0
33213,bbbe368d,0,55,2,44.0,8.0,21.0,3,55.0,2,2,55,1.0
33237,bbe13958,1,51,120,11.0,9.0,10.0,12,7.0,98,9,52,0.0
33246,bbeef433,0,737,82,569.0,38.0,224.0,65,265.0,82,1,737,0.0
33257,bc066ce7,1,17,149,6.0,4.0,4.0,4,29.0,7,7,62,0.0
33259,bc084a47,1,149,118,93.0,12.0,49.0,19,56.0,113,1,218,1.0
33272,bc1f34d3,0,509,105,248.0,21.0,42.0,96,10.0,105,19,509,1.0
33279,bc29a5ad,0,11,2,4.0,2.0,4.0,1,11.0,2,2,11,1.0
33292,bc3c0b70,0,8,2,2.0,1.0,1.0,1,8.0,2,2,8,0.0
33303,bc54f10f,0,228,25,152.0,40.0,117.0,12,228.0,25,3,228,0.0
33306,bc58767b,0,22,4,10.0,4.0,6.0,2,22.0,4,4,22,0.0
33325,bc6e4016,0,33,12,6.0,2.0,4.0,2,33.0,12,12,33,0.0
33345,bc906bed,0,84,7,48.0,9.0,20.0,13,84.0,7,0,84,1.0
33365,bcbb0e45,0,195,44,155.0,26.0,75.0,14,81.0,44,16,195,0.0
33368,bcc0eb89,0,23,2,17.0,1.0,4.0,1,23.0,2,2,23,1.0
33398,bcec4a4e,0,28,84,15.0,6.0,12.0,10,0.0,84,37,28,1.0
33429,bd1cd88b,0,70,66,40.0,7.0,22.0,11,11.0,66,1,70,0.0
33516,bd91dd6f,0,16,15,13.0,1.0,4.0,1,16.0,15,15,16,0.0
33534,bdafd3cc,0,12,6,10.0,1.0,9.0,1,12.0,6,6,12,0.0
33541,bdc0738e,0,13,0,6.0,2.0,5.0,1,13.0,0,0,13,0.0
33553,bdd10859,0,8,10,1.0,1.0,1.0,1,8.0,10,10,8,0.0
33572,bdeb470f,0,11,14,5.0,1.0,4.0,1,11.0,14,14,11,0.0
33588,be009232,0,4,4,1.0,1.0,1.0,1,4.0,4,4,4,0.0
33614,be1a8730,0,141,1,73.0,21.0,46.0,3,141.0,1,0,141,1.0
33615,be1cf105,0,217,16,190.0,19.0,88.0,12,217.0,16,7,217,0.0
33617,be22f702,0,44,22,20.0,7.0,10.0,7,44.0,22,5,44,0.0
33623,be2e2611,0,67,0,40.0,17.0,28.0,2,67.0,0,0,67,0.0
33654,be553ffe,0,20,13,7.0,4.0,5.0,3,20.0,13,11,20,0.0
33699,be8ef1b1,0,130,10,88.0,35.0,50.0,7,130.0,10,0,130,0.0
33704,be9c1bd4,0,8,105,2.0,2.0,2.0,2,2.0,105,10,8,0.0
33708,be9e5bb0,0,24,2,7.0,3.0,5.0,3,24.0,2,0,24,0.0
33739,becfcdae,1,235,131,142.0,25.0,87.0,52,10.0,80,7,489,1.0
33751,bee59279,1,218,18,155.0,20.0,56.0,10,219.0,17,0,219,1.0
33764,befd38f5,0,156,7,104.0,23.0,59.0,7,156.0,7,0,156,0.0
33772,bf0cc165,0,103,22,47.0,17.0,32.0,13,103.0,22,0,103,0.0
33776,bf12e634,0,6,9,2.0,1.0,1.0,1,6.0,9,9,6,0.0
33791,bf247bb8,1,36,1,21.0,2.0,7.0,4,37.0,1,0,37,1.0
33819,bf5ee9a3,0,12,6,3.0,1.0,1.0,1,12.0,6,6,12,0.0
33827,bf66b0de,2,5,2,2.0,2.0,2.0,2,19.0,1,1,19,0.0
33848,bf7b20fb,0,2,16,1.0,1.0,1.0,1,2.0,16,16,2,1.0
33861,bf8d62a1,0,14,3,9.0,4.0,6.0,1,14.0,3,3,14,0.0
33866,bf9667e0,0,39,12,13.0,2.0,6.0,3,39.0,12,10,39,0.0
33872,bf9a77a8,0,265,75,142.0,9.0,28.0,18,128.0,75,2,265,0.0
33894,bfc5d5d6,1,5,3,1.0,1.0,1.0,1,16.0,3,3,16,0.0
33909,bfd27a39,0,20,6,12.0,4.0,10.0,2,20.0,6,3,20,1.0
33929,bff274cd,0,12,6,7.0,2.0,4.0,1,12.0,6,6,12,0.0
33932,bff83fe5,0,87,15,25.0,7.0,15.0,7,87.0,15,3,87,1.0
33942,c000a5e5,0,17,149,1.0,1.0,1.0,2,10.0,149,13,17,1.0
33952,c009c8ae,0,64,6,30.0,8.0,15.0,8,64.0,6,0,64,0.0
33967,c01c9441,0,13,2,7.0,1.0,5.0,1,13.0,2,2,13,0.0
34021,c06a37cf,0,9,13,5.0,5.0,5.0,1,9.0,13,13,9,1.0
34050,c090277b,1,1,65,0.0,0.0,0.0,1,0.0,65,65,28,1.0
34081,c0c339d5,0,84,15,48.0,8.0,32.0,3,84.0,15,14,84,0.0
34083,c0c4be48,1,122,37,78.0,5.0,28.0,81,246.0,13,6,306,0.0
34150,c10682c0,1,14,1,4.0,2.0,4.0,4,43.0,0,0,43,0.0
34164,c121723e,0,28,16,6.0,6.0,6.0,5,28.0,16,0,28,1.0
34172,c12b5d09,0,11,10,2.0,2.0,2.0,3,11.0,10,9,11,0.0
34196,c1494f44,0,80,29,46.0,7.0,28.0,5,80.0,29,0,80,1.0
34223,c170b1ce,0,12,12,4.0,2.0,3.0,2,12.0,12,3,12,0.0
34232,c18f7245,3,7,10,0.0,0.0,0.0,4,78.0,8,1,78,0.0
34233,c190fbdf,0,13,25,3.0,2.0,3.0,2,13.0,25,19,13,0.0
34240,c197b684,0,138,31,86.0,8.0,39.0,4,138.0,31,9,138,1.0
34289,c1e76d37,0,6,2,2.0,1.0,1.0,1,6.0,2,2,6,0.0
34301,c1f1146c,0,15,43,8.0,1.0,6.0,1,0.0,43,43,15,1.0
34335,c22a296a,0,19,14,14.0,1.0,7.0,1,19.0,14,14,19,1.0
34352,c24fb85a,0,29,15,24.0,6.0,16.0,1,29.0,15,15,29,0.0
34387,c27c1ef6,0,28,31,10.0,6.0,6.0,3,28.0,31,3,28,1.0
34397,c28b49d1,0,223,9,162.0,18.0,88.0,14,223.0,9,0,223,1.0
34402,c293d66e,0,7,9,2.0,1.0,2.0,1,7.0,9,9,7,0.0
34415,c2acc1c5,0,13,0,10.0,3.0,7.0,1,13.0,0,0,13,1.0
34448,c2e84c26,0,6,14,1.0,1.0,1.0,2,6.0,14,14,6,0.0
34451,c2ec3449,0,7,104,2.0,2.0,2.0,2,4.0,104,12,7,0.0
34489,c31d0174,0,349,85,196.0,17.0,87.0,46,167.0,85,2,349,1.0
34499,c32fec50,0,27,116,13.0,1.0,8.0,4,0.0,116,73,27,0.0
34523,c34ef055,0,76,8,54.0,12.0,36.0,5,76.0,8,1,76,0.0
34551,c368e1a8,0,17,104,3.0,2.0,2.0,2,7.0,104,2,17,1.0
34557,c36e33d4,0,16,15,5.0,1.0,3.0,2,16.0,15,6,16,0.0
34585,c38e9ba3,0,8,7,3.0,1.0,2.0,1,8.0,7,7,8,0.0
34657,c3fa3006,0,8,0,5.0,1.0,5.0,1,8.0,0,0,8,1.0
34663,c4012f15,0,21,2,6.0,4.0,4.0,2,21.0,2,1,21,0.0
34727,c45f18da,1,82,17,15.0,9.0,10.0,27,178.0,16,0,178,0.0
34730,c463f8fa,0,20,7,6.0,2.0,4.0,2,20.0,7,7,20,0.0
34743,c46efdcf,0,32,43,20.0,5.0,13.0,1,0.0,43,43,32,0.0
34777,c494e2f3,0,164,125,20.0,14.0,15.0,11,0.0,125,65,164,0.0
34779,c49a64b7,0,87,66,28.0,16.0,22.0,14,62.0,66,0,87,0.0
34782,c49f832f,0,46,26,10.0,7.0,9.0,7,46.0,26,0,46,0.0
34791,c4a76349,0,5,4,2.0,1.0,1.0,1,5.0,4,4,5,0.0
34811,c4c60895,0,142,12,114.0,12.0,47.0,6,142.0,12,0,142,0.0
34813,c4c8cae4,0,10,98,6.0,4.0,5.0,1,0.0,98,98,10,1.0
34818,c4d5cb34,0,138,53,88.0,12.0,42.0,10,127.0,53,0,138,1.0
34821,c4d6eed9,0,55,9,41.0,6.0,26.0,4,55.0,9,1,55,0.0
34822,c4d74766,0,153,52,51.0,17.0,33.0,7,121.0,52,18,153,1.0
34833,c4ec9da3,0,55,9,9.0,7.0,7.0,3,55.0,9,0,55,0.0
34844,c4f1e27d,1,305,81,48.0,16.0,38.0,61,33.0,72,4,358,1.0
34872,c53889cc,0,293,122,251.0,12.0,59.0,7,0.0,122,120,293,1.0
34879,c541c863,1,256,54,146.0,27.0,83.0,12,245.0,54,0,276,1.0
34888,c55d5970,0,3,81,0.0,0.0,0.0,1,0.0,81,81,3,0.0
34936,c5b3a3ad,0,253,31,207.0,29.0,120.0,10,253.0,31,16,253,0.0
34982,c60eb71f,0,14,1,2.0,1.0,2.0,1,14.0,1,1,14,0.0
34992,c625bb36,0,53,37,37.0,19.0,29.0,3,31.0,37,9,53,1.0
35000,c6368d90,0,93,26,22.0,3.0,16.0,9,93.0,26,7,93,0.0
35030,c679007a,0,163,21,145.0,11.0,68.0,3,163.0,21,15,163,0.0
35049,c697dac3,1,11,11,2.0,1.0,1.0,4,37.0,10,2,37,0.0
35054,c69f07e6,0,25,6,16.0,3.0,9.0,1,25.0,6,6,25,0.0
35078,c6bdfde4,0,117,45,47.0,11.0,21.0,9,23.0,45,12,117,1.0
35093,c6dcb346,0,1,14,0.0,0.0,0.0,1,1.0,14,14,1,0.0
35109,c6f4b4fe,1,7,1,5.0,1.0,3.0,1,19.0,1,1,19,0.0
35115,c6fa716d,3,46,92,7.0,3.0,6.0,64,307.0,3,0,615,0.0
35118,c7003c3a,0,25,58,3.0,2.0,3.0,4,22.0,58,16,25,0.0
35163,c731f37b,0,23,11,5.0,2.0,4.0,3,23.0,11,11,23,0.0
35172,c7494aae,0,289,118,169.0,20.0,69.0,12,132.0,118,13,289,0.0
35181,c762f8a4,0,127,35,45.0,7.0,25.0,9,105.0,35,9,127,0.0
35183,c7641d93,1,0,134,0.0,0.0,0.0,3,0.0,133,133,26,1.0
35208,c775d21a,2,81,31,67.0,15.0,37.0,16,327.0,14,4,327,0.0
35213,c779237f,2,209,129,130.0,13.0,51.0,89,72.0,77,5,661,1.0
35235,c7894704,0,120,67,65.0,20.0,52.0,9,8.0,67,23,120,0.0
35246,c792a751,0,56,55,30.0,3.0,17.0,8,8.0,55,10,56,1.0
35258,c7a15318,0,25,2,17.0,6.0,15.0,1,25.0,2,2,25,0.0
